idINS,individuals,households,households_poor,households_1person,households_5plus_person,households_owner,households_single_parent,sum_niveau_de_vie_eur,sum_dwelling_surface_m2,households_collective_housing,households_house,households_social_housing,pop_0_3,pop_4_5,pop_6_10,pop_11_17,pop_18_24,pop_25_39,pop_40_54,pop_55_64,pop_65_79,pop_80p,avg_niveau_de_vie_eur
CRS3035RES200mN2607200E3478600,2.0,0.7,0.1,0.2,0.1,0.7,0.0,46679.6,81.4,0.0,0.7,0.0,0.1,0.0,0.3,0.1,0.1,0.5,0.3,0.4,0.1,0.1,23340.0
CRS3035RES200mN2607200E3486800,4.0,1.7,0.5,0.5,0.1,1.7,0.0,80982.8,189.6,0.0,1.7,0.0,0.1,0.1,0.1,0.4,0.1,1.0,0.8,0.6,0.1,0.7,20246.0
CRS3035RES200mN2607200E3491200,4.0,1.7,0.0,0.3,0.1,1.5,0.2,97219.8,217.7,0.0,1.7,0.0,0.0,0.0,0.4,0.3,0.3,0.8,0.6,0.4,1.2,0.0,24305.0
CRS3035RES200mN2607200E3493400,5.0,2.6,0.6,0.9,0.2,2.4,0.0,108942.1,330.9,0.0,2.6,0.0,0.1,0.0,0.1,0.3,0.2,0.9,0.8,0.8,1.5,0.3,21788.0
CRS3035RES200mN2607200E3493600,8.0,4.1,1.0,1.5,0.2,3.9,0.0,174307.4,529.5,0.0,4.1,0.0,0.2,0.0,0.2,0.5,0.3,1.5,1.2,1.2,2.4,0.5,21788.0
CRS3035RES200mN2607200E3496000,2.0,0.8,0.1,0.1,0.0,0.8,0.0,45542.3,88.6,0.0,0.8,0.0,0.1,0.1,0.1,0.2,0.0,0.4,0.3,0.2,0.5,0.1,22771.0
CRS3035RES200mN2607200E3496800,5.0,2.0,0.4,0.3,0.0,1.9,0.1,113855.7,221.5,0.0,2.0,0.0,0.3,0.3,0.3,0.4,0.0,1.1,0.7,0.5,1.2,0.2,22771.0
CRS3035RES200mN2607400E3478400,8.0,2.9,0.2,0.6,0.2,2.7,0.0,186718.6,325.5,0.0,2.9,0.0,0.4,0.2,1.0,0.4,0.4,1.9,1.0,1.7,0.6,0.4,23340.0
CRS3035RES200mN2607400E3486600,3.0,1.3,0.4,0.4,0.1,1.3,0.0,60737.1,142.2,0.0,1.3,0.0,0.1,0.1,0.1,0.3,0.1,0.7,0.6,0.4,0.1,0.5,20246.0
CRS3035RES200mN2607400E3486800,2.0,0.9,0.3,0.3,0.1,0.9,0.0,40491.4,94.8,0.0,0.9,0.0,0.0,0.0,0.0,0.2,0.1,0.5,0.4,0.3,0.1,0.4,20246.0
CRS3035RES200mN2607400E3490000,4.0,1.7,0.0,0.3,0.1,1.5,0.2,97219.8,217.7,0.0,1.7,0.0,0.0,0.0,0.4,0.3,0.3,0.8,0.6,0.4,1.2,0.0,24305.0
CRS3035RES200mN2607400E3493600,2.0,1.0,0.2,0.4,0.1,1.0,0.0,43576.8,132.4,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.1,0.4,0.3,0.3,0.6,0.1,21788.0
CRS3035RES200mN2607400E3493800,3.0,1.5,0.4,0.5,0.1,1.5,0.0,65365.3,198.5,0.0,1.5,0.0,0.1,0.0,0.1,0.2,0.1,0.5,0.4,0.5,0.9,0.2,21788.0
CRS3035RES200mN2607400E3496800,13.0,5.1,0.9,0.8,0.0,4.9,0.2,296024.7,576.0,0.0,5.1,0.0,0.8,0.8,0.9,1.1,0.0,2.8,1.7,1.3,3.2,0.4,22771.0
CRS3035RES200mN2607600E3467800,3.0,1.6,0.3,0.6,0.0,1.1,0.2,72143.3,149.4,0.1,1.5,0.0,0.0,0.1,0.3,0.0,0.0,0.3,0.5,0.8,0.8,0.2,24048.0
CRS3035RES200mN2607600E3478200,1.0,0.4,0.0,0.1,0.0,0.3,0.0,23339.8,40.7,0.0,0.4,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,23340.0
CRS3035RES200mN2607600E3478400,6.0,2.2,0.2,0.5,0.2,2.0,0.0,140038.9,244.2,0.0,2.2,0.0,0.3,0.1,0.8,0.3,0.3,1.4,0.8,1.2,0.5,0.3,23340.0
CRS3035RES200mN2607600E3490000,11.5,4.9,0.0,0.8,0.3,4.4,0.5,279507.0,625.9,0.0,4.9,0.0,0.0,0.0,1.3,0.9,0.8,2.3,1.8,1.0,3.4,0.0,24305.0
CRS3035RES200mN2607600E3492800,9.0,3.6,1.4,1.0,0.3,2.1,0.3,174553.0,463.3,0.0,3.6,0.0,0.2,0.2,0.8,0.9,1.4,1.4,1.9,1.4,0.5,0.3,19395.0
CRS3035RES200mN2607600E3493200,1.0,0.5,0.1,0.2,0.0,0.5,0.0,21788.4,66.2,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.2,0.3,0.1,21788.0
CRS3035RES200mN2607600E3493600,4.0,2.1,0.5,0.7,0.1,1.9,0.0,87153.7,264.7,0.0,2.1,0.0,0.1,0.0,0.1,0.3,0.1,0.7,0.6,0.6,1.2,0.3,21788.0
CRS3035RES200mN2607800E3477400,3.0,1.1,0.1,0.2,0.1,1.0,0.0,70019.5,122.1,0.0,1.1,0.0,0.1,0.1,0.4,0.1,0.2,0.7,0.4,0.6,0.2,0.2,23340.0
CRS3035RES200mN2607800E3487200,4.0,1.7,0.5,0.5,0.1,1.7,0.0,80982.8,189.6,0.0,1.7,0.0,0.1,0.1,0.1,0.4,0.1,1.0,0.8,0.6,0.1,0.7,20246.0
CRS3035RES200mN2607800E3487400,15.0,6.5,1.9,1.9,0.4,6.5,0.0,303685.5,711.2,0.0,6.5,0.0,0.4,0.4,0.4,1.5,0.4,3.4,3.1,2.3,0.4,2.7,20246.0
CRS3035RES200mN2607800E3487600,4.0,1.7,0.5,0.5,0.1,1.7,0.0,80982.8,189.6,0.0,1.7,0.0,0.1,0.1,0.1,0.4,0.1,1.0,0.8,0.6,0.1,0.7,20246.0
CRS3035RES200mN2607800E3490000,3.0,1.3,0.0,0.2,0.1,1.1,0.1,72914.9,163.3,0.0,1.3,0.0,0.0,0.0,0.3,0.2,0.2,0.6,0.5,0.3,0.9,0.0,24305.0
CRS3035RES200mN2607800E3491800,12.0,5.1,0.0,0.8,0.3,4.6,0.5,291659.5,653.1,0.0,5.1,0.0,0.0,0.0,1.4,0.9,0.8,2.4,1.9,1.1,3.5,0.0,24305.0
CRS3035RES200mN2607800E3492000,16.0,6.5,2.5,1.8,0.6,3.7,0.6,310316.5,823.7,0.0,6.5,0.0,0.3,0.3,1.5,1.5,2.5,2.5,3.4,2.5,0.9,0.6,19395.0
CRS3035RES200mN2607800E3493000,5.0,2.6,0.6,0.9,0.2,2.4,0.0,108942.1,330.9,0.0,2.6,0.0,0.1,0.0,0.1,0.3,0.2,0.9,0.8,0.8,1.5,0.3,21788.0
CRS3035RES200mN2607800E3495600,3.0,1.4,0.1,0.5,0.0,1.2,0.2,74140.8,161.8,0.0,1.4,0.0,0.2,0.0,0.2,0.1,0.1,0.6,0.2,0.3,1.1,0.2,24714.0
CRS3035RES200mN2607800E3495800,2.0,0.9,0.1,0.3,0.0,0.8,0.1,49427.2,107.8,0.0,0.9,0.0,0.1,0.0,0.2,0.0,0.0,0.4,0.2,0.2,0.7,0.2,24714.0
CRS3035RES200mN2608000E3488200,1.0,0.5,0.1,0.2,0.1,0.3,0.0,23393.4,54.4,0.1,0.4,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,23393.0
CRS3035RES200mN2608000E3490000,2.0,0.8,0.1,0.2,0.0,0.8,0.1,51687.8,95.8,0.0,0.8,0.0,0.1,0.1,0.1,0.0,0.2,0.5,0.4,0.3,0.3,0.0,25844.0
CRS3035RES200mN2608000E3494600,50.0,18.0,1.0,3.0,3.0,16.0,1.0,1283862.0,2232.0,0.0,18.0,0.0,2.0,2.0,4.0,6.0,4.0,6.0,13.0,3.0,9.0,1.0,25677.0
CRS3035RES200mN2608000E3494800,2.0,0.9,0.0,0.3,0.1,0.9,0.0,46320.2,108.5,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.7,0.4,0.4,0.2,23160.0
CRS3035RES200mN2608000E3495600,14.0,4.8,0.6,0.8,0.6,3.1,0.3,310149.8,531.5,0.3,4.5,0.0,0.8,0.3,1.3,1.3,1.9,2.2,3.1,1.6,1.3,0.2,22154.0
CRS3035RES200mN2608000E3495800,30.5,14.0,2.0,6.0,2.0,10.0,2.0,576642.8,1931.0,0.0,14.0,0.0,1.0,0.0,2.5,2.0,5.0,6.0,6.0,2.0,4.0,2.0,18906.0
CRS3035RES200mN2608000E3496000,9.0,3.6,0.3,1.0,0.5,3.6,0.0,226036.7,519.4,0.0,3.6,0.0,0.2,0.3,0.3,0.5,0.3,2.3,1.5,0.8,2.3,0.5,25115.0
CRS3035RES200mN2608200E3467800,10.0,4.1,0.4,0.9,0.3,2.8,0.1,235041.8,400.6,0.0,4.1,0.0,0.6,0.4,1.0,0.9,0.1,2.5,1.6,1.0,1.5,0.4,23504.0
CRS3035RES200mN2608200E3468000,54.5,21.0,1.0,2.0,1.0,18.0,4.0,1441497.6,1971.0,0.0,21.0,0.0,6.0,0.0,3.5,3.0,5.0,19.0,13.0,3.0,2.0,0.0,26449.0
CRS3035RES200mN2608200E3476800,2.0,0.7,0.0,0.2,0.1,0.6,0.0,46597.0,87.2,0.0,0.7,0.0,0.2,0.1,0.2,0.1,0.1,0.5,0.3,0.1,0.3,0.1,23298.0
CRS3035RES200mN2608200E3486800,2.0,0.7,0.1,0.1,0.1,0.7,0.1,46308.3,81.6,0.1,0.6,0.0,0.0,0.0,0.2,0.1,0.2,0.3,0.3,0.6,0.2,0.1,23154.0
CRS3035RES200mN2608200E3487000,2.0,0.7,0.1,0.1,0.1,0.7,0.1,46308.3,81.6,0.1,0.6,0.0,0.0,0.0,0.2,0.1,0.2,0.3,0.3,0.6,0.2,0.1,23154.0
CRS3035RES200mN2608200E3488600,5.0,2.3,0.3,0.9,0.3,1.4,0.2,116967.2,272.0,0.3,2.0,0.0,0.1,0.1,0.5,0.6,0.3,0.6,0.8,0.9,0.5,0.6,23393.0
CRS3035RES200mN2608200E3494200,4.0,1.8,0.0,0.6,0.2,1.8,0.0,92640.5,217.1,0.1,1.7,0.0,0.1,0.0,0.1,0.2,0.1,0.3,1.4,0.7,0.7,0.4,23160.0
CRS3035RES200mN2608200E3494400,33.0,11.0,4.0,1.0,2.0,11.0,1.0,645610.0,1374.0,0.0,11.0,0.0,3.0,1.0,3.0,6.0,0.0,3.0,6.0,3.0,8.0,0.0,19564.0
CRS3035RES200mN2608200E3494600,31.0,14.0,0.0,4.0,0.0,13.0,2.0,813891.5,1842.0,0.0,14.0,0.0,1.0,0.0,3.0,0.0,2.0,8.0,6.0,11.0,0.0,0.0,26255.0
CRS3035RES200mN2608200E3494800,10.0,4.5,0.0,1.6,0.5,4.5,0.0,231601.2,542.7,0.2,4.3,0.0,0.2,0.0,0.2,0.5,0.3,0.9,3.4,1.8,1.8,0.9,23160.0
CRS3035RES200mN2608200E3495600,11.0,3.8,0.5,0.6,0.5,2.4,0.3,243689.1,417.6,0.3,3.5,0.0,0.6,0.3,1.0,1.0,1.5,1.8,2.4,1.3,1.0,0.1,22154.0
CRS3035RES200mN2608200E3495800,26.0,9.0,1.2,1.5,1.2,5.7,0.6,575992.4,987.1,0.6,8.4,0.0,1.5,0.6,2.4,2.4,3.6,4.2,5.6,3.0,2.4,0.3,22154.0
CRS3035RES200mN2608200E3496000,7.0,2.8,0.2,0.8,0.4,2.8,0.0,175806.3,404.0,0.0,2.8,0.0,0.2,0.2,0.2,0.4,0.2,1.8,1.2,0.6,1.8,0.4,25115.0
CRS3035RES200mN2608400E3467200,2.0,0.8,0.1,0.2,0.1,0.6,0.0,47008.4,80.1,0.0,0.8,0.0,0.1,0.1,0.2,0.2,0.0,0.5,0.3,0.2,0.3,0.1,23504.0
CRS3035RES200mN2608400E3467800,48.0,21.0,2.0,7.0,0.0,16.0,3.0,1068840.4,2187.0,0.0,21.0,0.0,1.0,1.0,3.0,5.5,4.5,7.0,11.0,6.0,6.0,3.0,22268.0
CRS3035RES200mN2608400E3468000,33.0,14.0,3.0,3.0,0.0,8.0,1.0,912544.2,1568.0,0.0,14.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,8.0,10.0,2.0,0.0,27653.0
CRS3035RES200mN2608400E3468400,4.0,1.7,0.3,0.6,0.0,1.7,0.0,98053.8,223.4,0.0,1.7,0.0,0.0,0.0,0.1,0.6,0.4,0.4,0.9,0.7,0.6,0.3,24513.0
CRS3035RES200mN2608400E3487200,3.0,1.1,0.2,0.2,0.1,1.0,0.1,69462.4,122.4,0.1,1.0,0.0,0.0,0.0,0.3,0.2,0.3,0.4,0.4,0.9,0.3,0.2,23154.0
CRS3035RES200mN2608400E3487400,13.0,4.8,0.8,0.8,0.6,4.2,0.6,301003.9,530.5,0.6,4.2,0.0,0.0,0.0,1.4,0.8,1.4,1.7,1.7,4.0,1.4,0.6,23154.0
CRS3035RES200mN2608400E3488800,4.0,1.8,0.2,0.7,0.2,1.1,0.1,93573.8,217.6,0.2,1.6,0.0,0.1,0.1,0.4,0.5,0.2,0.5,0.6,0.7,0.4,0.5,23393.0
CRS3035RES200mN2608400E3494400,9.0,4.1,0.0,1.4,0.4,4.1,0.0,208441.1,488.5,0.2,3.9,0.0,0.2,0.0,0.2,0.4,0.2,0.8,3.1,1.6,1.7,0.8,23160.0
CRS3035RES200mN2608400E3494600,2.0,0.9,0.0,0.3,0.1,0.9,0.0,46320.2,108.5,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.7,0.4,0.4,0.2,23160.0
CRS3035RES200mN2608400E3495800,36.0,12.4,1.7,2.1,1.7,7.9,0.8,797528.0,1366.8,0.8,11.6,0.0,2.1,0.8,3.3,3.3,5.0,5.8,7.9,4.1,3.3,0.4,22154.0
CRS3035RES200mN2608600E3467200,2.0,0.8,0.1,0.2,0.1,0.6,0.0,47008.4,80.1,0.0,0.8,0.0,0.1,0.1,0.2,0.2,0.0,0.5,0.3,0.2,0.3,0.1,23504.0
CRS3035RES200mN2608600E3467600,24.0,9.7,1.0,2.1,0.7,6.6,0.3,564100.4,961.4,0.0,9.7,0.0,1.4,1.0,2.4,2.1,0.4,5.9,3.8,2.4,3.5,1.1,23504.0
CRS3035RES200mN2608600E3467800,57.0,26.0,1.0,7.0,1.0,20.0,6.0,1513342.9,2513.0,0.0,26.0,0.0,3.0,5.0,3.5,1.5,0.0,18.0,11.0,8.0,7.0,0.0,26550.0
CRS3035RES200mN2608600E3468000,48.5,23.0,4.0,7.0,1.0,14.0,1.0,1194407.0,2277.0,0.0,23.0,0.0,3.0,0.0,3.0,1.5,2.0,12.0,10.0,8.0,8.0,1.0,24627.0
CRS3035RES200mN2608600E3468200,2.0,0.9,0.1,0.3,0.0,0.9,0.0,49026.9,111.7,0.0,0.9,0.0,0.0,0.0,0.1,0.3,0.2,0.2,0.4,0.4,0.3,0.1,24513.0
CRS3035RES200mN2608600E3476200,6.0,2.2,0.1,0.6,0.3,1.9,0.0,139791.0,261.7,0.0,2.2,0.0,0.5,0.4,0.6,0.4,0.3,1.4,0.9,0.4,1.0,0.1,23298.0
CRS3035RES200mN2608600E3487400,4.0,1.5,0.3,0.3,0.2,1.3,0.2,92616.6,163.2,0.2,1.3,0.0,0.0,0.0,0.4,0.3,0.4,0.5,0.5,1.2,0.5,0.2,23154.0
CRS3035RES200mN2608600E3487600,4.0,1.5,0.3,0.3,0.2,1.3,0.2,92616.6,163.2,0.2,1.3,0.0,0.0,0.0,0.4,0.3,0.4,0.5,0.5,1.2,0.5,0.2,23154.0
CRS3035RES200mN2608600E3488000,2.0,0.9,0.1,0.4,0.1,0.5,0.1,46786.9,108.8,0.1,0.8,0.0,0.0,0.1,0.2,0.2,0.1,0.2,0.3,0.4,0.2,0.3,23393.0
CRS3035RES200mN2608600E3489200,3.0,1.5,0.4,0.6,0.0,1.1,0.1,67396.9,105.3,0.0,1.5,0.0,0.0,0.0,0.2,0.3,0.2,0.4,0.9,0.5,0.5,0.0,22466.0
CRS3035RES200mN2608600E3489400,9.0,4.4,1.2,1.9,0.0,3.3,0.2,202190.8,315.8,0.0,4.4,0.0,0.0,0.0,0.6,0.9,0.5,1.2,2.8,1.4,1.6,0.0,22466.0
CRS3035RES200mN2608600E3490000,12.0,5.0,0.5,1.0,0.0,4.6,0.7,310126.8,575.0,0.0,5.0,0.0,0.5,0.7,0.7,0.2,1.0,2.6,2.2,1.9,1.9,0.3,25844.0
CRS3035RES200mN2608600E3490200,10.0,4.2,0.4,0.8,0.0,3.8,0.6,258439.0,479.2,0.0,4.2,0.0,0.4,0.6,0.6,0.2,0.8,2.2,1.8,1.6,1.6,0.2,25844.0
CRS3035RES200mN2608600E3491400,3.0,1.3,0.1,0.2,0.0,1.1,0.2,77531.7,143.8,0.0,1.3,0.0,0.1,0.2,0.2,0.1,0.2,0.6,0.5,0.5,0.5,0.1,25844.0
CRS3035RES200mN2608600E3492600,4.0,1.5,0.1,0.3,0.1,1.5,0.2,93593.5,174.6,0.0,1.5,0.0,0.0,0.0,0.3,0.6,0.3,0.4,0.9,0.9,0.5,0.1,23398.0
CRS3035RES200mN2608600E3492800,22.0,8.5,0.5,1.4,0.5,8.0,0.9,514764.1,960.4,0.0,8.5,0.0,0.0,0.0,1.4,3.6,1.4,2.4,5.2,4.7,2.8,0.5,23398.0
CRS3035RES200mN2608600E3493800,3.0,1.2,0.1,0.4,0.1,1.1,0.0,66182.9,129.4,0.0,1.2,0.0,0.3,0.0,0.1,0.3,0.3,0.5,0.4,0.7,0.2,0.2,22061.0
CRS3035RES200mN2608800E3467200,2.0,0.8,0.1,0.2,0.1,0.6,0.0,47008.4,80.1,0.0,0.8,0.0,0.1,0.1,0.2,0.2,0.0,0.5,0.3,0.2,0.3,0.1,23504.0
CRS3035RES200mN2608800E3467400,4.0,1.6,0.2,0.3,0.1,1.1,0.1,94016.7,160.2,0.0,1.6,0.0,0.2,0.2,0.4,0.3,0.1,1.0,0.6,0.4,0.6,0.2,23504.0
CRS3035RES200mN2608800E3467600,13.0,5.3,0.6,1.1,0.4,3.6,0.2,305554.4,520.8,0.0,5.3,0.0,0.7,0.6,1.3,1.1,0.2,3.2,2.1,1.3,1.9,0.6,23504.0
CRS3035RES200mN2608800E3467800,74.5,27.0,2.0,5.0,1.0,15.0,3.0,1602488.8,2487.0,0.0,27.0,0.0,6.0,5.0,11.5,5.0,3.0,21.0,20.0,1.0,2.0,0.0,21510.0
CRS3035RES200mN2608800E3468000,16.0,6.9,1.1,2.3,0.0,6.9,0.0,392215.3,893.7,0.0,6.9,0.0,0.0,0.0,0.6,2.3,1.7,1.7,3.4,2.9,2.3,1.1,24513.0
CRS3035RES200mN2608800E3486000,5.0,1.8,0.3,0.3,0.2,1.6,0.2,115770.7,204.0,0.2,1.6,0.0,0.0,0.0,0.5,0.3,0.5,0.7,0.7,1.5,0.6,0.2,23154.0
CRS3035RES200mN2608800E3487800,4.0,1.5,0.3,0.3,0.2,1.3,0.2,92616.6,163.2,0.2,1.3,0.0,0.0,0.0,0.4,0.3,0.4,0.5,0.5,1.2,0.5,0.2,23154.0
CRS3035RES200mN2608800E3488800,2.0,0.9,0.1,0.4,0.1,0.5,0.1,46786.9,108.8,0.1,0.8,0.0,0.0,0.1,0.2,0.2,0.1,0.2,0.3,0.4,0.2,0.3,23393.0
CRS3035RES200mN2608800E3489400,5.5,2.7,0.7,1.1,0.0,2.0,0.1,123561.1,193.0,0.0,2.7,0.0,0.0,0.0,0.3,0.6,0.3,0.7,1.7,0.9,1.0,0.0,22466.0
CRS3035RES200mN2608800E3489800,21.0,10.4,2.7,4.4,0.0,7.6,0.5,471778.6,736.9,0.0,10.4,0.0,0.0,0.0,1.4,2.2,1.1,2.7,6.5,3.3,3.8,0.0,22466.0
CRS3035RES200mN2608800E3490000,35.0,22.0,2.0,11.0,0.0,22.0,1.0,902601.2,1212.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,19.0,1.0,25789.0
CRS3035RES200mN2608800E3490200,19.0,8.0,0.8,1.5,0.0,7.2,1.1,491034.1,910.5,0.0,8.0,0.0,0.8,1.1,1.2,0.4,1.5,4.2,3.4,3.0,3.0,0.4,25844.0
CRS3035RES200mN2608800E3490400,4.0,1.7,0.2,0.3,0.0,1.5,0.2,103375.6,191.7,0.0,1.7,0.0,0.2,0.2,0.2,0.1,0.3,0.9,0.7,0.6,0.7,0.1,25844.0
CRS3035RES200mN2608800E3492600,4.0,1.5,0.1,0.3,0.1,1.5,0.2,93593.5,174.6,0.0,1.5,0.0,0.0,0.0,0.3,0.6,0.3,0.4,0.9,0.9,0.5,0.1,23398.0
CRS3035RES200mN2608800E3492800,16.5,6.4,0.4,1.1,0.4,6.0,0.7,386073.1,720.3,0.0,6.4,0.0,0.0,0.0,1.1,2.7,1.1,1.8,3.9,3.5,2.1,0.3,23398.0
CRS3035RES200mN2608800E3493800,9.0,3.7,0.3,1.1,0.3,3.4,0.0,198548.7,388.1,0.0,3.7,0.0,0.8,0.0,0.3,0.8,0.8,1.7,1.1,2.3,0.6,0.6,22061.0
CRS3035RES200mN2608800E3494000,17.0,7.7,0.0,2.7,0.8,7.7,0.0,393722.0,922.6,0.4,7.3,0.0,0.4,0.0,0.4,0.8,0.4,1.5,5.8,3.1,3.1,1.5,23160.0
CRS3035RES200mN2608800E3496000,40.0,16.0,2.0,4.0,0.0,14.0,0.0,887586.5,2196.0,0.0,16.0,0.0,2.0,0.0,2.0,1.0,4.0,10.0,5.0,3.0,12.0,1.0,22190.0
CRS3035RES200mN2608800E3496200,19.0,7.6,0.5,2.2,1.1,7.6,0.0,477188.6,1096.6,0.0,7.6,0.0,0.5,0.5,0.5,1.1,0.6,4.9,3.3,1.6,4.9,1.1,25115.0
CRS3035RES200mN2609000E3467400,12.0,4.9,0.5,1.0,0.3,3.3,0.2,282050.2,480.7,0.0,4.9,0.0,0.7,0.5,1.2,1.1,0.2,3.0,1.9,1.2,1.7,0.5,23504.0
CRS3035RES200mN2609000E3477000,2.0,0.7,0.0,0.2,0.1,0.6,0.0,46597.0,87.2,0.0,0.7,0.0,0.2,0.1,0.2,0.1,0.1,0.5,0.3,0.1,0.3,0.1,23298.0
CRS3035RES200mN2609000E3485800,20.0,8.2,0.4,1.2,0.4,6.9,1.6,477396.3,1048.2,0.4,7.8,0.0,0.8,0.4,0.8,3.3,0.8,4.1,3.7,1.6,4.1,0.4,23870.0
CRS3035RES200mN2609000E3486000,28.0,13.7,1.1,6.9,0.6,12.6,0.6,617178.3,1592.0,0.0,13.7,0.0,1.7,1.1,1.2,0.0,1.7,9.1,4.6,4.0,3.4,1.2,22042.0
CRS3035RES200mN2609000E3487800,1.0,0.4,0.1,0.1,0.0,0.3,0.0,23154.1,40.8,0.1,0.3,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,23154.0
CRS3035RES200mN2609000E3489800,8.5,3.7,0.0,1.2,0.3,3.2,0.0,197441.3,384.1,0.0,3.7,0.0,0.3,0.0,0.8,0.7,0.3,2.6,0.9,0.6,2.0,0.3,23228.0
CRS3035RES200mN2609000E3490000,15.0,11.0,4.0,8.0,0.0,10.0,0.0,290038.6,596.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,7.0,0.0,19336.0
CRS3035RES200mN2609000E3490200,2.0,0.8,0.1,0.2,0.1,0.8,0.1,49764.5,87.7,0.0,0.8,0.0,0.1,0.1,0.1,0.2,0.1,0.4,0.3,0.3,0.3,0.1,24882.0
CRS3035RES200mN2609000E3490400,21.0,8.0,0.5,1.6,0.5,8.0,1.1,522527.8,920.5,0.0,8.0,0.0,1.1,0.4,1.3,2.4,1.3,4.3,3.5,3.2,2.7,0.8,24882.0
CRS3035RES200mN2609000E3490600,13.5,5.2,0.3,1.0,0.3,5.2,0.7,335910.7,591.8,0.0,5.2,0.0,0.7,0.3,0.9,1.5,0.9,2.7,2.2,2.1,1.7,0.5,24882.0
CRS3035RES200mN2609000E3494000,2.0,0.9,0.2,0.4,0.0,0.9,0.0,36804.7,109.7,0.0,0.9,0.0,0.0,0.1,0.1,0.2,0.1,0.3,0.6,0.2,0.3,0.1,18402.0
CRS3035RES200mN2609000E3496200,6.0,2.8,0.6,0.4,0.0,2.3,0.6,157045.8,387.2,0.0,2.8,0.0,0.3,0.0,0.3,0.5,0.1,1.1,0.7,0.9,1.4,0.7,26174.0
CRS3035RES200mN2609000E3499000,4.0,1.9,0.6,0.8,0.1,1.5,0.2,84748.5,229.3,0.0,1.9,0.0,0.1,0.1,0.1,0.1,0.6,0.5,0.6,0.6,0.7,0.6,21187.0
CRS3035RES200mN2609000E3499200,1.0,0.5,0.1,0.2,0.0,0.4,0.0,21187.1,57.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.2,0.2,0.2,21187.0
CRS3035RES200mN2609200E3485800,7.0,2.9,0.1,0.4,0.1,2.4,0.6,167088.7,366.9,0.2,2.7,0.0,0.3,0.1,0.3,1.1,0.3,1.4,1.3,0.6,1.4,0.2,23870.0
CRS3035RES200mN2609200E3486000,20.0,9.8,0.8,4.9,0.4,9.0,0.4,440841.6,1137.1,0.0,9.8,0.0,1.2,0.8,0.8,0.0,1.2,6.5,3.3,2.9,2.5,0.8,22042.0
CRS3035RES200mN2609200E3489800,9.0,4.0,0.0,1.2,0.3,3.4,0.0,209055.5,406.7,0.0,4.0,0.0,0.3,0.0,0.9,0.8,0.3,2.8,0.9,0.6,2.1,0.3,23228.0
CRS3035RES200mN2609200E3490000,9.0,3.4,0.2,0.7,0.2,3.4,0.5,223940.5,394.5,0.0,3.4,0.0,0.5,0.2,0.6,1.0,0.6,1.8,1.5,1.4,1.1,0.3,24882.0
CRS3035RES200mN2609200E3490200,65.0,27.0,3.0,11.0,2.0,18.0,1.0,1322741.6,2350.0,5.0,22.0,1.0,3.0,4.0,4.5,7.5,3.0,14.0,11.0,7.0,8.0,3.0,20350.0
CRS3035RES200mN2609200E3490400,37.0,16.0,3.0,4.0,0.0,13.0,2.0,786505.1,1546.0,0.0,16.0,0.0,0.0,0.0,1.5,4.5,4.0,3.0,9.0,6.0,8.0,1.0,21257.0
CRS3035RES200mN2609200E3490600,18.0,6.9,0.5,1.4,0.5,6.9,0.9,447880.9,789.0,0.0,6.9,0.0,0.9,0.3,1.1,2.1,1.1,3.7,3.0,2.8,2.3,0.7,24882.0
CRS3035RES200mN2609200E3493200,20.0,7.9,1.0,2.4,1.0,6.2,0.5,473165.2,982.9,0.0,7.9,0.0,0.2,0.2,1.0,3.8,1.4,1.0,5.7,1.4,4.3,1.0,23658.0
CRS3035RES200mN2609200E3497400,4.0,1.8,0.4,0.3,0.0,1.6,0.4,104697.2,258.1,0.0,1.8,0.0,0.2,0.0,0.2,0.3,0.1,0.7,0.5,0.6,0.9,0.5,26174.0
CRS3035RES200mN2609400E3469800,2.0,0.9,0.1,0.3,0.0,0.9,0.0,49026.9,111.7,0.0,0.9,0.0,0.0,0.0,0.1,0.3,0.2,0.2,0.4,0.4,0.3,0.1,24513.0
CRS3035RES200mN2609400E3487000,2.0,0.7,0.1,0.1,0.1,0.7,0.1,46308.3,81.6,0.1,0.6,0.0,0.0,0.0,0.2,0.1,0.2,0.3,0.3,0.6,0.2,0.1,23154.0
CRS3035RES200mN2609400E3488000,6.0,2.7,0.4,1.1,0.4,1.6,0.2,140360.7,326.4,0.3,2.4,0.0,0.1,0.2,0.6,0.7,0.4,0.7,0.9,1.1,0.6,0.7,23393.0
