name,address,postal_code,COMMUNE,nom_commune,domain_code,domain,subdomain_code,subdomain,type_code,type,geoloc_quality_code,longitude,latitude
SEVEN PIZZ,7 PL JEAN ZAY,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14435,46.16721
SAS AUDEBERT,QUAI AMIRAL MEYER,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15072,46.1576
BARALFA,24 RUE ALBERT 1 ER,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15159,46.16456
CANIAUX ALEXIS,39 RUE BERLIOZ,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.13545,46.15918
PM LA ROCHELLE,21 RUE BLETTERIE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15115,46.1589
SUSHI SHOP RESTAURATION,36 RUE CHAUDRIER,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15258,46.16195
LEROUGE AUX LEVRES,4 RUE DES CLOUTIERS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14883,46.16213
GUROU,5 RUE DES CLOUTIERS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14907,46.16231
BONIATO,16 RUE DES CLOUTIERS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1487,46.16243
LE BENEZE,12 RUE DES DAMES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14893,46.1611
SARL MARTHA,1 RUE DES GENTILSHOMMES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15081,46.1596
HONG TAI,45 RUE DES MERCIERS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15015,46.16086
KPN,4 RUE DES TROIS FUSEAUX,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14893,46.16131
SARL LES BICLOUS,1 RUE DU MINAGE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14962,46.16244
DART BAR,76 RUE EMILE NORMANDIN,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14287,46.14561
MATLAU,16 RUE EUGENE THOMAS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14558,46.15572
DASTGEER HAIDAR,1 RUE MAURICE BARRES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1859,46.17058
OPALINE,20 RUE RAMBAUD,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15375,46.16347
IND'EUROPE,4 RUE REAUMUR,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15602,46.15979
MASSILIA,18 RUE SAINT JEAN DU PEROT,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15516,46.15644
WICHA,25 RUE SAINT JEAN DU PEROT,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15549,46.15623
KARP AND CO,3 RUE SAINT SAUVEUR,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15111,46.15877
LES FRANGINS,5 RUE THIERS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14847,46.16143
SAOUD JAOUAD,45 AV DANTON,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.11976,46.15219
B.A.M PUB,48 RUE SAINT NICOLAS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14911,46.15665
SARL BALI,99 AV D ATHENES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1846,46.16605
HIDALGO-ORTIZ THIERRY,71 AV DE FETILLY,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1556,46.17268
JUPIERRE,27 B AV DES MINIMES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1631,46.1424
VITTALI,305 AV JEAN GUITON,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.18358,46.16119
SARL CHAOLI,49 BD DE COGNEHORS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14349,46.16857
JDF,2 BD MARECHAL LYAUTEY,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.20283,46.16178
NIKKO SOLEIL,14 CRS DES DAMES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15374,46.15754
LA STORIA,22 CRS DES DAMES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15391,46.15732
SARL NGM PRODUCTIONS,38 CRS DES DAMES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1542,46.157
JAVA BAIE,FIEF DE CHEF DE BAIE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,33,-1.20807,46.16412
STCY,7 PL BERNARD MOITESSIER,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15101,46.14868
ENCORE SARL,27 PL DES COUREAULEURS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15144,46.15519
MONVOISIN,6 PL JEAN ZAY,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14389,46.1672
VASILIAS,28 QUAI DUPERRE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15267,46.15841
SAVEL,2 RUE ABBE GREGOIRE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.11818,46.15459
VINCENT SABRINA,26 RUE ADMYRAULD,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15465,46.15856
MILLE ET UNE SAVEURS,19 RUE ALBERT 1 ER,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15199,46.16385
DNA,14 RUE BLETTERIE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15086,46.15916
PDLT,15 RUE BLETTERIE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15094,46.15904
FIKO,18 RUE BLETTERIE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15096,46.15909
RASOEVI TATIKO,13 RUE COMTE DE NICE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1869,46.15623
YANG JUN,6 RUE D ANTIOCHE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.21795,46.1616
LA MALETTE,6 RUE DE LA CLOCHE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15561,46.15759
LA TRATTORIA CAFFE,20 RUE DE SUEDE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.16035,46.1616
LES DELICES D'AMAL,28 RUE DE SUEDE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1608,46.16165
A TA SANTE,5 RUE DES DAMES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14935,46.16032
M&T,27 RUE DES DAMES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14916,46.16112
NOMAD,33 RUE DES DAMES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14913,46.16125
PROMENADE,4 RUE DES TROIS FUSEAUX,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14893,46.16131
PERNY CORENTIN DANIEL,70 RUE DES VOILIERS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14445,46.16421
PITA LR,24 RUE DU PALAIS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15392,46.15894
SUSHI BAR,17 RUE DUPATY,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15279,46.16008
CASA NOSTRA,8 RUE ELIE BARREAU,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.20566,46.17645
LE CEDRE,27 B RUE EMILE NORMANDIN,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14433,46.14912
ROUSSEAU LEA,74 RUE EMILE NORMANDIN,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14322,46.14569
JOUSSAUME,18 RUE GAMBETTA,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14777,46.16176
EURL DELICES'YAS,30 RUE GAMBETTA,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14715,46.16175
MAC,35 RUE GAMBETTA,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14789,46.16182
CHARBONNIER DANIEL,4 RUE LAMENNAIS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.13034,46.15391
IPLR,3 RUE PAS DU MINAGE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14986,46.16195
LES P'TITS POTES CHARENTAIS,12 RUE SAINT JEAN DU PEROT,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15502,46.15655
LA FONTAINE,46 RUE SAINT JEAN DU PEROT,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15666,46.15642
L'ECHOPPE BY L'EPI,52 RUE SAINT JEAN DU PEROT,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15699,46.15644
KNJ,4 RUE SAINT NICOLAS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14981,46.15809
GD INVEST,48 RUE SAINT NICOLAS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14911,46.15665
PIZZA MILA,9 RUE SUZANNE NOEL,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14318,46.16781
ELIXAV,24 RUE VERDIERE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15554,46.15709
LA PETITE SIMONE,9 RUE ALBERT 1 ER,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15223,46.16334
SOC CIVILE COOP CONSOMMAT RES CLUB BOIS,187 AV CARNOT,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.17903,46.1637
KOYA,10 RUE CHEF DE VILLE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15443,46.15853
JANNANI HAMID,2 RUE DE BAZEILLES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.11968,46.16564
SARL PRAO CAFE,RUE DE LA CHAINE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15412,46.15576
GUIBORDEAU ALINE,27 RUE DE PASSY,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.19804,46.16602
SAS COCORICO,25 PL DES COUREAULEURS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15093,46.1553
CAROLELOGAB,30 CRS DES DAMES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15404,46.15717
BISTRO PHARE DES MINIMES,AV DU LAZARET,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,12,-1.17135,46.14203
BABYLON 17,40 AV DU LAZARET,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.16834,46.14124
CANCEDDA FRANCOISE,5 ALL DU PERIGORD,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.18349,46.15664
LA ROCHELAISE DES GLACES SARL,16 RUE DU PORT,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15169,46.15844
PHILOSOPHY LE CONCEPT,15 RUE ELIE BARREAU,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.20804,46.17705
MCF17,116 BD EMILE DELMAS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.21621,46.16086
LE PROTET,152 BD EMILE DELMAS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.21804,46.16075
SERRES LEON,104 RUE EMILE NORMANDIN,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14198,46.14403
NGUYEN MINH ANH,14 RUE EMILE NORMANDIN,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14465,46.14905
SNACK MANI,7 RUE GAMBETTA,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1494,46.16203
VINCIA,152 BD JOFFRE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1451,46.15402
AL-TAIE HUSSEIN,7 RUE JULES CHERET,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.17658,46.16871
KAYA EKREM,20 RUE LAFAYETTE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,12,-1.12436,46.15547
IGOUDJIL RABAH,14 RUE LEONCE VIELJEUX,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15517,46.15787
COUSCOUS BOX,16 RUE SAINT MICHEL,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14991,46.16014
SAS NOE,7 RUE SAINT MICHEL,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15003,46.15978
SANTOSHA LA ROCHELLE,19 RUE SAINT NICOLAS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14945,46.15768
ROMY,18 RUE SAINT SAUVEUR,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15095,46.15871
ARANCINO,RUE THIERS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,12,-1.14418,46.16016
SAS ESCAL' BLOC,22 RUE CARDINAL,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15576,46.15193
JOUBARD,13 RUE DE LA SEINE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.13908,46.17055
MOULE SHOP,22 PL DES COUREAULEURS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15093,46.1553
MASSETEAU BENJAMIN,41 BD JOFFRE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14155,46.15907
HEXTAR,10 RUE MAURICE RAVEL,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.12477,46.16323
VALLY SARAH,23 RUE JEAN JACQUES ROUSSEAU,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14022,46.14056
DELICESTREET,3 ESP PERSPECTIVE DE L OCEAN,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15746,46.13989
GARDE MANGER,41 RUE EMILE NORMANDIN,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14382,46.14865
NOLA,1 RUE DES CLOUTIERS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1491,46.16204
YAHYA,25 RUE LEONCE VIELJEUX,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15546,46.15784
BISTRO PHARE DES MINIMES,1 RUE GAMBETTA,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14958,46.16209
CAFE BLETTERIE,4 B RUE DE LA FERTE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15051,46.15944
DRAS,19 RUE DES TEMPLIERS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1525,46.15887
7EME VICTOIRE,6 RUE SAINT NICOLAS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14995,46.15799
HABHAB SLIMANE,69 AV ROBESPIERRE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.12391,46.15157
MDA RESTAURATION,43 RUE DU MINAGE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15115,46.16284
FGB,15 AV AMERIGO VESPUCCI,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15464,46.15192
LOCO,51 RUE GAMBETTA,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14704,46.1618
4SGT,49 RUE SAINT JEAN DU PEROT,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15642,46.15621
BAUMANN JULIETTE,61 AV GENERAL LECLERC,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.165,46.16303
CLEMENT DIMITRI,18 RUE DE LA HUGUENOTE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1562,46.14992
L ALCAZAR CAFE,8 RUE GAMBETTA,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14824,46.16181
MARMARA,12 RUE DES CARMES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15511,46.15721
LES GLACES DE CELESTINE,50 CRS DES DAMES,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15443,46.15652
NOSOU,21 AV AMERIGO VESPUCCI,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15462,46.15197
OCTOPUS LR,QUAI DU BOUT BLANC,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,12,-1.164,46.14771
CHABOUT,7 RUE DES CLOUTIERS,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14892,46.16228
YAS GRILL,6 RUE VERDIERE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15487,46.15805
ELHA,3 RUE CHASSELOUP LAUBAT,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.1514,46.16627
CAPOGNA LISA,3 RUE NICOLAS COUSTOU,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.18233,46.1674
P.A.M,1 RUE SAINT JEAN DU PEROT,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15453,46.15656
JOUBARD,17 AV AMERIGO VESPUCCI,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15462,46.15212
LA GAUFRIERE,PROM DE LA CONCURRENCE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.16015,46.15543
TONTON MABOULE,3 QUAI VALIN,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15044,46.15795
LE DREAN YVANA,6 RUE EMILE COUNEAU,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.14677,46.15009
AHMADI HAMED,9 AV BILLAUD VARENNE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.12229,46.15247
LA CHARRETTE DE MON PERE,68 RUE MONTREAL,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.20698,46.16166
JACQUIER,14 RUE DE LA CHAINE,17000,17300,LA ROCHELLE,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.15495,46.15612
