idINS,km_pa,f_i,ind_18_64,IRIS,COMMUNE
CRS3035RES200mN2615400E3491600,6200.52919180819,15.157138181939809,24,174340102,17434
CRS3035RES200mN2615400E3491800,7103.5763180375625,29.051181515384936,46,174340102,17434
CRS3035RES200mN2615400E3492000,7792.505828531928,39.155940303343655,62,174340102,17434
CRS3035RES200mN2615400E3492200,7741.258270279441,21.472612424414926,34,174340102,17434
CRS3035RES200mN2615400E3492400,6657.011020417558,11.367853636454768,18,174340102,17434
CRS3035RES200mN2615400E3492600,6308.544831093807,20.84106500016659,33,174340102,17434
CRS3035RES200mN2615400E3492800,8028.317810866254,25.261896969900004,40,174340103,17434
CRS3035RES200mN2615400E3500200,12627.240886498286,3.342024815679609,6.300000000000001,172210000,17221
CRS3035RES200mN2615400E3500400,12159.282473783,1.4853443625241851,2.8000000000000003,172210000,17221
CRS3035RES200mN2615400E3500600,11998.828457819147,2.2280165437864596,4.2,172210000,17221
CRS3035RES200mN2615400E3500800,11566.444553652938,4.509081100517854,8.5,172210000,17221
CRS3035RES200mN2615400E3501000,10290.297780444704,9.548642330493943,18,172210000,17221
CRS3035RES200mN2615400E3501200,11227.506261668741,0.9018162201042075,1.6999999999999997,172210000,17221
CRS3035RES200mN2615400E3501400,10120.298763243336,10.079122459952888,19,172210000,17221
CRS3035RES200mN2615400E3501600,10378.267176359413,2.1749685308357747,4.1000000000000005,172210000,17221
CRS3035RES200mN2615400E3503400,11784.316798455942,0.6365761553671179,1.2,172210000,17221
CRS3035RES200mN2615400E3503600,11357.395475367552,1.7505844272591367,3.3,172210000,17221
CRS3035RES200mN2615400E3503800,10394.021981776332,4.084696996937514,7.700000000000001,172210000,17221
CRS3035RES200mN2615400E3504000,10886.432793993872,6.471857579555528,12.2,172210000,17221
CRS3035RES200mN2615400E3504200,10919.592110472859,2.652400647362241,5,172210000,17221
CRS3035RES200mN2615600E3465200,5462.797353701218,0.591346874650903,1,170940102,17094
CRS3035RES200mN2615600E3465400,4941.442092291386,29.26965373049995,50,170940102,17094
CRS3035RES200mN2615600E3465600,5008.560416200724,11.81671992462581,20,170940101,17094
CRS3035RES200mN2615600E3465800,4974.615387349217,19.496625326296982,33,170940101,17094
CRS3035RES200mN2615600E3466000,4521.120365256631,17.448741968846225,29,170940101,17094
CRS3035RES200mN2615600E3466200,4855.428675994947,19.785379136986148,33,170940101,17094
CRS3035RES200mN2615600E3466400,4758.141110551578,65.88671721448142,111.5,170940101,17094
CRS3035RES200mN2615600E3466600,5304.259258086025,0.3528258477046101,0.5,174130000,17413
CRS3035RES200mN2615600E3467000,5310.070909924425,1.7079537328542214,2.4,174130000,17413
CRS3035RES200mN2615600E3468200,7553.648459556738,14.10169236000036,20,174130000,17413
CRS3035RES200mN2615600E3468400,7805.705060098746,5.5975966521028635,7.8999999999999995,174130000,17413
CRS3035RES200mN2615600E3468600,8096.52773853659,8.86325399943036,12.6,174130000,17413
CRS3035RES200mN2615600E3468800,8101.744612687909,47.34583646884401,67.5,174130000,17413
CRS3035RES200mN2615600E3471000,8271.47180348093,24.790502211896563,33,174430000,17443
CRS3035RES200mN2615600E3471200,8420.600281928044,8.543626232963922,11.5,174430000,17443
CRS3035RES200mN2615600E3476600,7559.934955913551,8.205465843626136,11.9,174470000,17447
CRS3035RES200mN2615600E3477600,8708.470111206689,7.1711634263652915,10.399999999999999,174470000,17447
CRS3035RES200mN2615600E3477800,8843.809788445675,3.309767735245448,4.8,174470000,17447
CRS3035RES200mN2615600E3478000,10102.978925235462,1.6548838676227662,2.4,174470000,17447
CRS3035RES200mN2615600E3480200,9463.54152919907,3.1584246125449864,5.4,171660000,17166
CRS3035RES200mN2615600E3480400,9270.935194709,1.5939279674066003,2.7,171660000,17166
CRS3035RES200mN2615600E3480600,9578.449460700453,2.3081328744373697,3.9,171660000,17166
CRS3035RES200mN2615600E3480800,9031.744125795525,0.7000106793972135,1.2,171660000,17166
CRS3035RES200mN2615600E3481000,9501.129498171455,1.7416771469475485,3,171660000,17166
CRS3035RES200mN2615600E3482000,10330.69930703925,0.3540982981800462,0.6,171660000,17166
CRS3035RES200mN2615600E3484400,10011.29843215154,1.8001737619447475,2.8000000000000003,170800000,17080
CRS3035RES200mN2615600E3484600,10083.714069711956,1.8001737619455325,2.8000000000000003,170800000,17080
CRS3035RES200mN2615600E3484800,9858.93837869172,3.278887923541258,5.1,170800000,17080
CRS3035RES200mN2615600E3485000,9732.720853952913,1.9930495221531463,3.1,170800000,17080
CRS3035RES200mN2615600E3485200,10133.166762850471,6.300608166803979,9.799999999999999,170800000,17080
CRS3035RES200mN2615600E3488200,9579.553107981226,2.399880212140505,3.8,174340102,17434
CRS3035RES200mN2615600E3488400,10491.374520628458,7.7680333175710645,12.3,174340102,17434
CRS3035RES200mN2615600E3490000,6369.08586972576,1.5788685606166213,2.5,174340102,17434
CRS3035RES200mN2615600E3490800,6068.147238868005,0.3789284545482255,0.6,174340102,17434
CRS3035RES200mN2615600E3491200,6061.818944128752,2.5261896969896966,4,174340102,17434
CRS3035RES200mN2615600E3491400,6484.5612205518655,10.104758787959515,16,174340102,17434
CRS3035RES200mN2615600E3491600,7667.983890460893,12.63094848494998,20,174340102,17434
CRS3035RES200mN2615600E3491800,7841.1468338302375,12.630948484949954,20,174340102,17434
CRS3035RES200mN2615600E3492000,7367.01891662871,21.472612424415033,34,174340102,17434
CRS3035RES200mN2615600E3492200,5772.846420998107,6.947021666721785,11,174340102,17434
CRS3035RES200mN2615600E3492400,7245.910562641236,15.788685606187396,25,174340102,17434
CRS3035RES200mN2615600E3492600,8344.981290015148,6.947021666722462,11,174340102,17434
CRS3035RES200mN2615600E3492800,7236.616808873204,25.261896969899766,40,174340102,17434
CRS3035RES200mN2615600E3493000,8121.518094894901,53.049983636790095,84,174340102,17434
CRS3035RES200mN2615600E3493200,8741.695453262548,6.9470216667225415,11,174340103,17434
CRS3035RES200mN2615600E3501000,11956.242244117695,2.864592699153284,5.3999999999999995,172210000,17221
CRS3035RES200mN2615600E3501200,9976.845430085816,10.60960258941581,20,172210000,17221
CRS3035RES200mN2615600E3501400,10287.405204948467,9.973026434073068,18.8,172210000,17221
CRS3035RES200mN2615600E3501600,10906.145095506221,1.5914403884161241,3,172210000,17221
CRS3035RES200mN2615600E3503800,10815.644149387388,0.9018162201029963,1.6999999999999997,172210000,17221
CRS3035RES200mN2615600E3504000,10573.718801818248,7.161481747878834,13.5,172210000,17221
CRS3035RES200mN2615800E3465200,5095.502201319344,5.97141782800784,10,170940102,17094
CRS3035RES200mN2615800E3465400,4850.92596661638,21.15997549004808,36,170940102,17094
CRS3035RES200mN2615800E3465600,4432.994813543766,21.64083382754802,36,170940101,17094
CRS3035RES200mN2615800E3465800,5159.8467681283955,11.415360068260973,19,170940101,17094
CRS3035RES200mN2615800E3466000,5124.695499493737,19.148386783884032,32,170940101,17094
CRS3035RES200mN2615800E3466200,5640.851834008339,27.955687723033744,47,170940101,17094
CRS3035RES200mN2615800E3466400,6635.030881646559,7.735810181305178,10.299999999999999,174200000,17420
CRS3035RES200mN2615800E3466600,6451.024274354966,2.858660187513564,3.8000000000000003,174200000,17420
CRS3035RES200mN2615800E3466800,4266.24512470641,6.397394224363895,9.1,174130000,17413
CRS3035RES200mN2615800E3467000,4362.907043134391,2.4697809339321095,3.5,174130000,17413
CRS3035RES200mN2615800E3467200,5212.536709990442,1.727708505856466,2.4,174130000,17413
CRS3035RES200mN2615800E3467400,5627.014447947733,0.5578641941553663,0.8,174130000,17413
CRS3035RES200mN2615800E3468800,8056.864619487194,5.607365162001923,7.8999999999999995,174130000,17413
CRS3035RES200mN2615800E3471400,8445.417518751861,1.5024546795482876,2,174430000,17443
CRS3035RES200mN2615800E3474400,9867.296459514502,2.827093273855571,4.1,174470000,17447
CRS3035RES200mN2615800E3475800,10150.36054924897,1.1032559117485137,1.6,174470000,17447
CRS3035RES200mN2615800E3476000,10341.124632843623,18.554111449489074,27,174470000,17447
CRS3035RES200mN2615800E3476200,9995.1904493373,3.1718607461044925,4.6,174470000,17447
CRS3035RES200mN2615800E3476400,8539.204924818121,11.7220940623278,17,174470000,17447
CRS3035RES200mN2615800E3476600,6979.6502814938,17.238373621052194,25,174470000,17447
CRS3035RES200mN2615800E3479400,10194.733898481427,4.337381957717501,6.299999999999999,174470000,17447
CRS3035RES200mN2615800E3479600,9707.658175965666,12.320891251549266,21,171660000,17166
CRS3035RES200mN2615800E3479800,9516.034212014902,3.189670111188408,5.4,171660000,17166
CRS3035RES200mN2615800E3480000,9320.047654917493,2.8637011827029557,4.9,171660000,17166
CRS3035RES200mN2615800E3480200,9280.937450456137,1.5979381439226765,2.7,171660000,17166
CRS3035RES200mN2615800E3480400,9680.231690401104,1.2867655828569091,2.2,171660000,17166
CRS3035RES200mN2615800E3480800,9680.136111754087,1.2918516128776707,2.2,171660000,17166
CRS3035RES200mN2615800E3481000,9156.590254179946,4.229857142081317,7.199999999999999,171660000,17166
CRS3035RES200mN2615800E3481400,9362.983317077082,0.7046463344121374,1.2000000000000002,171660000,17166
CRS3035RES200mN2615800E3481800,9516.337684970997,0.7076303241837424,1.2000000000000002,171660000,17166
CRS3035RES200mN2615800E3485200,10017.843460047054,8.357949609028132,13,170800000,17080
CRS3035RES200mN2615800E3488000,12438.514183152933,0.7715030408340602,1.2,170800000,17080
CRS3035RES200mN2615800E3488400,10452.449483282227,0.9473211362950554,1.5,174340102,17434
CRS3035RES200mN2615800E3489800,7965.930911888872,2.3998802121402143,3.8,174340102,17434
CRS3035RES200mN2615800E3491400,9148.70909741345,3.1577371212374685,5,174340102,17434
CRS3035RES200mN2615800E3492000,8815.391981891402,3.5998203182107065,5.699999999999999,174340102,17434
CRS3035RES200mN2615800E3492400,7917.127789471401,7.578569090969999,12,174340102,17434
CRS3035RES200mN2615800E3492600,6671.695285323347,20.209517575914468,32,174340102,17434
CRS3035RES200mN2615800E3492800,8838.110428399135,8.525890227341321,13.5,174340102,17434
CRS3035RES200mN2615800E3493000,7931.159843328995,29.68272893963219,47,174340102,17434
CRS3035RES200mN2615800E3493200,8925.314443659696,2.0841065000167434,3.3,174340102,17434
CRS3035RES200mN2615800E3496400,14602.0433908709,2.412587412587432,3.5,173940000,17394
CRS3035RES200mN2615800E3500600,11999.250652974864,2.2280165437866977,4.2,172210000,17221
CRS3035RES200mN2615800E3500800,11649.36180748437,6.365761553674996,12,172210000,17221
CRS3035RES200mN2615800E3501000,11954.460616268096,1.9097284661023413,3.5999999999999996,172210000,17221
CRS3035RES200mN2615800E3501200,12754.517923333426,6.3657615536736465,12,172210000,17221
CRS3035RES200mN2615800E3501400,12267.447793214147,6.153569501886945,11.6,172210000,17221
CRS3035RES200mN2615800E3501600,11557.642926386801,7.426721812619743,14,172210000,17221
CRS3035RES200mN2616000E3465200,4699.198905629638,7.1282924345594925,12,170940102,17094
CRS3035RES200mN2616000E3465400,4676.390624752294,28.74960946153803,48,170940102,17094
CRS3035RES200mN2616000E3465600,4868.563504948706,26.26725902534837,44,170940101,17094
CRS3035RES200mN2616000E3465800,4894.798897150024,15.561289479088703,26,170940101,17094
CRS3035RES200mN2616000E3466000,5625.930805034575,1.6227002537824864,2.7,170940101,17094
CRS3035RES200mN2616000E3466200,6159.30904470219,2.692993667160187,4.5,170940101,17094
CRS3035RES200mN2616000E3466800,6235.073834897859,32.56014191256309,44,174200000,17420
CRS3035RES200mN2616000E3467000,6404.816194309612,20.197495425783526,27,174200000,17420
CRS3035RES200mN2616000E3467200,7603.1393132925505,12.529853778405826,17,174200000,17420
CRS3035RES200mN2616000E3467400,5464.001270388003,7.735558492695055,11.4,174130000,17413
CRS3035RES200mN2616000E3468000,6531.825680756368,3.959331992588384,5.500000000000001,174130000,17413
CRS3035RES200mN2616000E3468200,7012.350558341881,21.10659515468871,30,174130000,17413
CRS3035RES200mN2616000E3469000,8115.41292137401,1.9837917824015987,2.8,174130000,17413
CRS3035RES200mN2616000E3475800,9939.75232290699,1.7927908565913482,2.6,174470000,17447
CRS3035RES200mN2616000E3476000,7537.464087038593,21.720350762545387,31.5,174470000,17447
CRS3035RES200mN2616000E3476400,7401.753636690838,6.7574424594564775,9.8,174470000,17447
CRS3035RES200mN2616000E3476600,6467.996670597038,19.306978455588354,28,174470000,17447
CRS3035RES200mN2616000E3479400,9627.169062650128,9.469263076134906,16,171660000,17166
CRS3035RES200mN2616000E3479600,9611.364976717288,41.60101114375286,72,171660000,17166
CRS3035RES200mN2616000E3479800,9640.17024040667,25.644194569457028,44,171660000,17166
CRS3035RES200mN2616000E3480000,9746.803112702204,4.482312963109161,7.6,171660000,17166
CRS3035RES200mN2616000E3481000,9379.369530047186,19.96549246782008,34,171660000,17166
CRS3035RES200mN2616000E3481200,8980.389251396851,3.96525391370648,6.699999999999999,171660000,17166
CRS3035RES200mN2616000E3484600,10453.325707204367,0.900086880874948,1.4,170800000,17080
CRS3035RES200mN2616000E3484800,10594.08669049484,4.500434404383997,7,170800000,17080
CRS3035RES200mN2616000E3485000,9906.478832631376,8.743701129435644,13.6,170800000,17080
CRS3035RES200mN2616000E3485200,10131.319589501241,4.9504778453489475,7.699999999999999,170800000,17080
CRS3035RES200mN2616000E3488800,8168.113856176862,0.8210116515216278,1.3,174340102,17434
CRS3035RES200mN2616000E3489200,9762.081391746524,1.1367853636454957,1.8,174340102,17434
CRS3035RES200mN2616000E3489400,10959.991351506544,0.6947021666037942,1.1,174340102,17434
CRS3035RES200mN2616000E3489800,8999.184260429083,10.231068272809425,16.2,174340102,17434
CRS3035RES200mN2616000E3490000,8715.121573511535,0.6947021666722194,1.1,174340102,17434
CRS3035RES200mN2616000E3491000,9576.82432704602,0.3157737121237467,0.5,174340102,17434
CRS3035RES200mN2616000E3492200,10433.427337621752,0.31577371212375044,0.5,174340102,17434
CRS3035RES200mN2616000E3492400,8771.17693217141,1.2630948484949884,2,174340102,17434
CRS3035RES200mN2616000E3492600,8771.52366033638,0.3157737121237438,0.5,174340102,17434
CRS3035RES200mN2616000E3496400,14689.053722308237,1.7232767232766937,2.5,173940000,17394
CRS3035RES200mN2616000E3501000,12406.35793079951,1.11400827189342,2.1,172210000,17221
CRS3035RES200mN2616000E3501200,13013.422378812429,7.957201942093218,15,172210000,17221
CRS3035RES200mN2616000E3501400,12527.45210279468,1.962776479050051,3.7,172210000,17221
CRS3035RES200mN2616000E3501600,12536.556571536014,2.8645926991546227,5.4,172210000,17221
CRS3035RES200mN2616000E3504000,11115.805411729038,0.42438410357827905,0.8,172210000,17221
CRS3035RES200mN2616200E3465200,4927.482770769065,1.662394334018566,2.8000000000000003,170940102,17094
CRS3035RES200mN2616200E3465400,5311.811845245095,8.18120749355261,14,170940101,17094
CRS3035RES200mN2616200E3465600,5085.834429138805,26.06459402267253,44,170940101,17094
CRS3035RES200mN2616200E3466800,7406.867399670807,4.537487409495138,6.1,174200000,17420
CRS3035RES200mN2616200E3467000,7451.249518345789,5.891097544645708,8,174200000,17420
CRS3035RES200mN2616200E3467200,7667.214081938622,2.998191350954082,4,174200000,17420
CRS3035RES200mN2616200E3467400,7979.807838243947,7.545268047903462,10.2,174200000,17420
CRS3035RES200mN2616200E3467600,7828.9155067953125,5.43049658344614,7.4,174200000,17420
CRS3035RES200mN2616200E3467800,7753.1765596679525,3.3071056755918353,4.5,174200000,17420
CRS3035RES200mN2616200E3468000,7645.929588052692,18.71684214622433,26,174130000,17413
CRS3035RES200mN2616200E3468200,7871.328525346664,21.891129791549947,31,174130000,17413
CRS3035RES200mN2616200E3468400,7553.769160065435,2.5710760965892847,3.5999999999999996,174130000,17413
CRS3035RES200mN2616200E3469000,7856.249848369965,1.973197394585959,2.8,174130000,17413
CRS3035RES200mN2616200E3475200,10283.361021940374,2.1998966456086153,3.2,174470000,17447
CRS3035RES200mN2616200E3476200,6494.384095789369,2.3444188124637337,3.4,174470000,17447
CRS3035RES200mN2616200E3476400,9022.081434010744,1.5169768784502335,2.2,174470000,17447
CRS3035RES200mN2616200E3479400,9575.641034083763,1.4384679873668038,2,170030000,17003
CRS3035RES200mN2616200E3479600,9671.598797020153,20.381857413178373,35,171660000,17166
CRS3035RES200mN2616200E3479800,9724.031245055625,19.783749040396565,34,171660000,17166
CRS3035RES200mN2616200E3480000,9305.289875279004,1.5916145518811875,2.7,171660000,17166
CRS3035RES200mN2616200E3480400,9411.803791883953,17.049345818207208,29,171660000,17166
CRS3035RES200mN2616200E3480600,9811.187529179695,8.344499604051329,14.200000000000001,171660000,17166
CRS3035RES200mN2616200E3480800,9433.69115931833,13.975769577281401,24,171660000,17166
CRS3035RES200mN2616200E3481000,8945.016453610622,31.78159300780758,55,171660000,17166
CRS3035RES200mN2616200E3481200,9094.706100235035,4.834040306411842,8.2,171660000,17166
CRS3035RES200mN2616200E3481400,10406.68721612018,0.2959144711499633,0.5,171660000,17166
CRS3035RES200mN2616200E3484800,10184.077428084714,5.786272806049408,9,170800000,17080
CRS3035RES200mN2616200E3485000,10377.114378436789,31.824500432078626,49.5,170800000,17080
CRS3035RES200mN2616200E3485200,10319.352570385787,1.4787141614472195,2.3,170800000,17080
CRS3035RES200mN2616200E3488200,11846.26565532873,2.282401892585854,3.0999999999999996,172930000,17293
CRS3035RES200mN2616200E3489800,10665.463236690828,7.136485893279731,11.3,174340102,17434
CRS3035RES200mN2616200E3490000,9210.341555619927,1.8314875303177467,2.9,174340102,17434
CRS3035RES200mN2616200E3492200,10438.799924784013,1.8946422727425103,3,174340102,17434
CRS3035RES200mN2616200E3501000,12460.522665758268,0.31828807768383,0.6,172210000,17221
CRS3035RES200mN2616200E3501200,13296.388841722364,1.1140082718934015,2.1,172210000,17221
CRS3035RES200mN2616200E3501400,12278.700466653403,1.1140082718935396,2.1,172210000,17221
CRS3035RES200mN2616200E3504000,10956.541784442486,0.4243841035780587,0.8,172210000,17221
CRS3035RES200mN2616400E3465200,6434.334113825889,1.9074484788739516,3.2,170940102,17094
CRS3035RES200mN2616400E3465400,5114.56786579039,22.45545227835023,38,170940101,17094
CRS3035RES200mN2616400E3465600,5077.227830512718,0.3590658222880218,0.6000000000000001,170940101,17094
CRS3035RES200mN2616400E3468000,8123.738084275259,0.5235863510158623,0.7,174200000,17420
CRS3035RES200mN2616400E3469000,8656.60359121465,0.6009818719242063,0.8,174430000,17443
CRS3035RES200mN2616400E3472600,8714.769734308176,1.4064788828252655,2.1,171360000,17136
CRS3035RES200mN2616400E3477400,5711.806581884926,1.5823147862147096,2.2,170030000,17003
CRS3035RES200mN2616400E3480400,10242.285438547,8.766460230785185,14.899999999999999,171660000,17166
CRS3035RES200mN2616400E3480600,9556.262723944894,34.157258637310875,58,171660000,17166
CRS3035RES200mN2616400E3480800,9417.122313898954,36.315149196322196,62,171660000,17166
CRS3035RES200mN2616400E3481000,10329.455723409927,27.480536552481006,47,171660000,17166
CRS3035RES200mN2616400E3484400,11474.731343572043,0.9000868809350673,1.4,170800000,17080
CRS3035RES200mN2616400E3485000,10092.119145684126,1.9287576019145298,3,170800000,17080
CRS3035RES200mN2616400E3485800,11598.508043644479,1.4787141615986192,2.3,170800000,17080
CRS3035RES200mN2616400E3486000,11517.884435299817,14.787141614546035,23,170800000,17080
CRS3035RES200mN2616400E3486200,12160.85547485235,6.879235447437053,10.7,170800000,17080
CRS3035RES200mN2616600E3465200,6160.104660673972,7.480537964333846,12.500000000000002,170940101,17094
CRS3035RES200mN2616600E3465400,5083.704944759946,8.870203119763595,15,170940101,17094
CRS3035RES200mN2616600E3468000,8091.639476866888,6.5514522471806504,8.799999999999999,174200000,17420
CRS3035RES200mN2616600E3468400,8638.248292196631,2.553185616941638,3.4000000000000004,174200000,17420
CRS3035RES200mN2616600E3472800,8554.072104047838,1.4407176104906372,2.1,171360000,17136
CRS3035RES200mN2616600E3477000,6282.105427401661,0.4315403962404243,0.6,170030000,17003
CRS3035RES200mN2616600E3477400,6188.7513467519875,0.7880669345406124,1.1,170030000,17003
CRS3035RES200mN2616600E3480600,10400.221368555796,3.802398172250631,6.5,171660000,17166
CRS3035RES200mN2616600E3480800,10122.260129573056,24.027153565125133,41,171660000,17166
CRS3035RES200mN2616600E3481000,9363.67177468142,12.333224525819654,21,171660000,17166
CRS3035RES200mN2616600E3484400,11351.79509661008,0.90008688094214,1.4,170800000,17080
CRS3035RES200mN2616600E3486000,11992.421937088468,15.430060816096729,24,170800000,17080
CRS3035RES200mN2616600E3486200,12035.535219246342,7.264986967853986,11.3,170800000,17080
CRS3035RES200mN2616600E3487800,12297.634623877904,0.9571362777327846,1.3,172930000,17293
CRS3035RES200mN2616600E3488600,12657.07259825984,0.9571362777327899,1.3,172930000,17293
CRS3035RES200mN2616600E3495000,10437.483517915442,4.168212999912541,6.6000000000000005,174340102,17434
CRS3035RES200mN2616600E3497800,14332.28624648865,0.3446553446553423,0.5,173940000,17394
CRS3035RES200mN2616600E3499400,14536.850755592535,1.6543456543456592,2.3999999999999995,173940000,17394
CRS3035RES200mN2616600E3499600,14124.783695765718,0.6893106893106893,0.9999999999999999,173940000,17394
CRS3035RES200mN2616600E3501400,12992.279473047807,0.5835281424204175,1.1,172210000,17221
CRS3035RES200mN2616800E3465200,5233.959066082002,7.081264912354855,12,170940101,17094
CRS3035RES200mN2616800E3467600,8723.87847449407,0.3662057895070725,0.5,174200000,17420
CRS3035RES200mN2616800E3468000,8182.980245480476,0.9597621937114839,1.3,174200000,17420
CRS3035RES200mN2616800E3469000,8648.662119292592,1.496819459820801,2,174200000,17420
CRS3035RES200mN2616800E3472600,8227.496377677082,1.4635861434668387,2.1,171360000,17136
CRS3035RES200mN2616800E3472800,8522.892068653311,3.801894182611672,5.7,171360000,17136
CRS3035RES200mN2616800E3473000,8788.757847224251,0.6710727835461954,1,171360000,17136
CRS3035RES200mN2616800E3476800,6165.176049268337,0.42816898689440724,0.6,170030000,17003
CRS3035RES200mN2616800E3477000,7115.842958227967,2.4453955786965476,3.4,170030000,17003
CRS3035RES200mN2616800E3478600,8809.784659788787,3.95578696553825,5.5,170030000,17003
CRS3035RES200mN2616800E3478800,8603.677238114275,13.348814916337641,18.6,170030000,17003
CRS3035RES200mN2616800E3479000,9341.510655763866,9.350041916357847,13,170030000,17003
CRS3035RES200mN2616800E3481000,10278.042885444445,1.4678850717972283,2.5,171660000,17166
CRS3035RES200mN2616800E3484000,11116.263909089042,0.9000868809403326,1.4,170800000,17080
CRS3035RES200mN2616800E3486000,12028.226640833595,1.9287576020851478,3,170800000,17080
CRS3035RES200mN2616800E3488000,12218.016684371216,0.9571362777327679,1.3,172930000,17293
CRS3035RES200mN2616800E3488800,12591.24381928402,3.8285451109311235,5.199999999999999,172930000,17293
CRS3035RES200mN2616800E3489400,12926.624555437602,0.441755205045335,0.6000000000000001,172930000,17293
CRS3035RES200mN2616800E3494400,10127.488138651544,1.0104758787643169,1.5999999999999999,174340102,17434
CRS3035RES200mN2616800E3494600,10003.070172877895,2.0841065000167567,3.3,174340102,17434
CRS3035RES200mN2616800E3495000,11985.441604265287,2.15186635062733,3.3,173380000,17338
CRS3035RES200mN2616800E3499400,14182.769825555704,0.34465534465534453,0.5,173940000,17394
CRS3035RES200mN2617000E3465200,5702.06259952435,20.427486437940512,34,170940101,17094
CRS3035RES200mN2617000E3465600,6228.26420639314,1.3763749682749153,2.3000000000000003,170940101,17094
CRS3035RES200mN2617000E3467600,8871.34043803852,0.8952225343301637,1.2000000000000002,174200000,17420
CRS3035RES200mN2617000E3468200,8244.24939648677,15.29825005548947,21,174200000,17420
CRS3035RES200mN2617000E3468400,8301.02452070709,9.786970499419235,13.3,174200000,17420
CRS3035RES200mN2617000E3469000,8475.463923383868,5.049186508314719,6.799999999999999,174200000,17420
CRS3035RES200mN2617000E3469200,8507.764259350977,1.5018738925248276,2,174200000,17420
CRS3035RES200mN2617000E3477200,7401.811977611483,4.298546915677556,6,170030000,17003
CRS3035RES200mN2617000E3477600,8160.67790887984,9.850416313818142,13.700000000000001,170030000,17003
CRS3035RES200mN2617000E3477800,7437.63871018626,29.924796994614,42,170030000,17003
CRS3035RES200mN2617000E3478000,7884.188847600351,5.373400613019354,7.5,170030000,17003
CRS3035RES200mN2617000E3478400,8129.028746275545,16.50922105653504,23,170030000,17003
CRS3035RES200mN2617000E3478600,9113.194214504923,8.760377681892075,12.2,170030000,17003
CRS3035RES200mN2617000E3478800,9291.128806082705,16.455821365801224,23,170030000,17003
CRS3035RES200mN2617000E3479000,9089.0523040331591,1.432848971561547,2,170030000,17003
CRS3035RES200mN2617000E3480600,10527.636382211786,0.2901348916571262,0.5,171660000,17166
CRS3035RES200mN2617000E3481200,10460.554076753426,0.884275665618562,1.5,171660000,17166
CRS3035RES200mN2617000E3486000,12021.40454209506,2.443092962641186,3.8,170800000,17080
CRS3035RES200mN2617000E3487800,12462.963018895734,2.797782965680425,3.8,172930000,17293
CRS3035RES200mN2617000E3488000,12453.512834164101,0.9571362777327791,1.3,172930000,17293
CRS3035RES200mN2617000E3494200,9735.5408508709,1.3693694958505724,2.0999999999999996,173380000,17338
CRS3035RES200mN2617000E3494400,9490.85668295222,29.343632053974172,45,173380000,17338
CRS3035RES200mN2617000E3494600,9596.381091401321,23.47490564314876,36,173380000,17338
CRS3035RES200mN2617000E3498800,12265.31111901927,1.171828171826665,1.7000000000000002,173940000,17394
CRS3035RES200mN2617000E3499000,12426.29583562013,2.619380619377988,3.8000000000000003,173940000,17394
CRS3035RES200mN2617000E3501200,13455.560285398142,3.6603128933637725,6.9,172210000,17221
CRS3035RES200mN2617200E3465200,5383.451049696014,19.675027365164855,33,170940101,17094
CRS3035RES200mN2617200E3465400,5623.639467557349,3.6703246633111686,6.300000000000001,170940101,17094
CRS3035RES200mN2617200E3468200,8276.177177793315,31.09700775236303,42,174200000,17420
CRS3035RES200mN2617200E3468400,8095.9797327108145,41.059435370145174,57,174200000,17420
CRS3035RES200mN2617200E3468600,7893.634130154766,10.29908806953922,13.9,174200000,17420
CRS3035RES200mN2617200E3468800,8328.17292696456,7.209606869796196,9.600000000000001,174200000,17420
CRS3035RES200mN2617200E3469200,8626.848696855095,0.9839047862839956,1.3,174200000,17420
CRS3035RES200mN2617200E3472800,7475.240160663197,1.4178520425311683,2.1,171360000,17136
CRS3035RES200mN2617200E3477000,7410.214195462221,5.138027842739226,7.199999999999999,170030000,17003
CRS3035RES200mN2617200E3477200,7367.661290368671,32.90341791798534,46,170030000,17003
CRS3035RES200mN2617200E3477400,7921.7659757570045,0.7849764759740235,1.1,170030000,17003
CRS3035RES200mN2617200E3477600,7365.454680782973,10.28504611040006,14.3,170030000,17003
CRS3035RES200mN2617200E3477800,7801.192038328476,37.72157680893209,53,170030000,17003
CRS3035RES200mN2617200E3478000,7182.416240499293,39.386380241131235,55,170030000,17003
CRS3035RES200mN2617200E3478200,7553.6318395702565,8.77465472355706,12.2,170030000,17003
CRS3035RES200mN2617200E3478400,7910.783769890162,47.874323754111714,67,170030000,17003
CRS3035RES200mN2617200E3478600,8131.112103278915,22.905795770272746,32,170030000,17003
CRS3035RES200mN2617200E3478800,8606.40816133935,5.659753438975332,7.9,170030000,17003
CRS3035RES200mN2617200E3480600,10310.43895238769,2.5938752857517127,4.4,171660000,17166
CRS3035RES200mN2617200E3483800,11233.514222781678,1.8001737619461153,2.8000000000000003,170800000,17080
CRS3035RES200mN2617200E3484000,11309.20726114997,5.529105125767386,8.600000000000001,170800000,17080
CRS3035RES200mN2617200E3485800,11777.449597832792,2.314509122502179,3.6,170800000,17080
CRS3035RES200mN2617200E3492000,12028.187620262694,1.3041614245723312,2,173380000,17338
CRS3035RES200mN2617200E3494200,10263.479404319154,5.021021484793336,7.699999999999999,173380000,17338
CRS3035RES200mN2617200E3494400,9770.054316757438,9.781210684654004,15,173380000,17338
