COMMUNE,year,energy_type,sites,consumption_mwh,consumption_avg_mwh_per_site,population_2024,electric_heating_share_pct,residences_principales_2024,dpe_de_count_2024,dpe_fg_count_2024
17142,2022,electricity,3018,17818.7,5.9,5961,41.8,2519,1344,251
17142,2022,gas,1028,9310.7,9.06,5961,41.8,2519,1344,251
17142,2023,electricity,3145,17832.2,5.67,5961,41.8,2519,1344,251
17142,2023,gas,1051,8909.1,8.48,5961,41.8,2519,1344,251
17142,2024,electricity,3232,18012.2,5.57,5961,41.8,2519,1344,251
17142,2024,gas,1097,8912.8,8.12,5961,41.8,2519,1344,251
17153,2011,electricity,961,7057.8,7.34,2103,44.8,911,453,60
17153,2011,gas,267,3660.0,13.71,2103,44.8,911,453,60
17153,2012,electricity,970,7298.1,7.52,2103,44.8,911,453,60
17153,2012,gas,273,4315.0,15.81,2103,44.8,911,453,60
17153,2013,electricity,999,7466.1,7.47,2103,44.8,911,453,60
17153,2013,gas,298,4582.0,15.38,2103,44.8,911,453,60
17153,2014,electricity,1001,6812.6,6.81,2103,44.8,911,453,60
17153,2014,gas,299,3815.0,12.76,2103,44.8,911,453,60
17153,2015,electricity,1007,7042.6,6.99,2103,44.8,911,453,60
17153,2015,gas,298,4035.0,13.54,2103,44.8,911,453,60
17153,2016,electricity,1031,7416.8,7.19,2103,44.8,911,453,60
17153,2016,gas,297,4159.0,14.0,2103,44.8,911,453,60
17153,2017,electricity,1043,6939.9,6.65,2103,44.8,911,453,60
17153,2017,gas,298,3936.0,13.21,2103,44.8,911,453,60
17153,2018,electricity,971,6307.6,6.5,2103,44.8,911,453,60
17153,2018,gas,295,3279.5,11.12,2103,44.8,911,453,60
17153,2019,electricity,998,6217.2,6.23,2103,44.8,911,453,60
17153,2019,gas,315,3310.9,10.51,2103,44.8,911,453,60
17153,2020,electricity,1023,6293.3,6.15,2103,44.8,911,453,60
17153,2020,gas,315,3251.9,10.32,2103,44.8,911,453,60
17153,2021,electricity,1067,6755.2,6.33,2103,44.8,911,453,60
17153,2021,gas,311,3506.2,11.27,2103,44.8,911,453,60
17153,2022,electricity,1119,6329.1,5.66,2103,44.8,911,453,60
17153,2022,gas,310,2744.4,8.85,2103,44.8,911,453,60
17153,2023,electricity,1128,6366.2,5.64,2103,44.8,911,453,60
17153,2023,gas,306,2572.8,8.41,2103,44.8,911,453,60
17153,2024,electricity,1154,6381.1,5.53,2103,44.8,911,453,60
17153,2024,gas,299,2503.4,8.37,2103,44.8,911,453,60
17158,2011,electricity,363,2806.7,7.73,1345,53.0,472,220,69
17158,2012,electricity,390,3145.5,8.07,1345,53.0,472,220,69
17158,2013,electricity,404,3391.5,8.39,1345,53.0,472,220,69
17158,2014,electricity,432,3192.8,7.39,1345,53.0,472,220,69
17158,2015,electricity,436,3434.4,7.88,1345,53.0,472,220,69
17158,2016,electricity,451,3752.8,8.32,1345,53.0,472,220,69
17158,2017,electricity,482,3771.2,7.82,1345,53.0,472,220,69
17158,2018,electricity,451,3271.4,7.25,1345,53.0,472,220,69
17158,2019,electricity,508,3459.3,6.81,1345,53.0,472,220,69
17158,2020,electricity,574,3736.2,6.51,1345,53.0,472,220,69
17158,2021,electricity,667,4396.1,6.59,1345,53.0,472,220,69
17158,2022,electricity,716,4365.2,6.1,1345,53.0,472,220,69
17158,2023,electricity,779,4447.4,5.71,1345,53.0,472,220,69
17158,2024,electricity,832,4626.1,5.56,1345,53.0,472,220,69
17166,2011,electricity,581,4515.8,7.77,1328,49.3,520,315,61
17166,2012,electricity,590,4703.6,7.97,1328,49.3,520,315,61
17166,2013,electricity,599,4834.8,8.07,1328,49.3,520,315,61
17166,2014,electricity,607,4300.9,7.09,1328,49.3,520,315,61
17166,2015,electricity,610,4545.2,7.45,1328,49.3,520,315,61
17166,2016,electricity,624,4742.4,7.6,1328,49.3,520,315,61
17166,2017,electricity,623,4784.7,7.68,1328,49.3,520,315,61
17166,2018,electricity,570,4390.2,7.7,1328,49.3,520,315,61
17166,2019,electricity,575,4371.2,7.6,1328,49.3,520,315,61
17166,2020,electricity,579,4307.4,7.44,1328,49.3,520,315,61
17166,2021,electricity,582,4595.4,7.9,1328,49.3,520,315,61
17166,2022,electricity,586,4072.5,6.95,1328,49.3,520,315,61
17166,2023,electricity,607,3992.6,6.58,1328,49.3,520,315,61
17166,2024,electricity,625,4013.9,6.42,1328,49.3,520,315,61
17174,2011,electricity,431,2822.4,6.55,905,37.5,362,203,88
17174,2012,electricity,436,3021.1,6.93,905,37.5,362,203,88
17174,2013,electricity,435,3112.4,7.16,905,37.5,362,203,88
17174,2014,electricity,445,2789.4,6.27,905,37.5,362,203,88
17174,2015,electricity,455,2915.4,6.41,905,37.5,362,203,88
17174,2016,electricity,458,3057.0,6.67,905,37.5,362,203,88
17174,2017,electricity,460,3016.9,6.56,905,37.5,362,203,88
17174,2018,electricity,399,2721.8,6.82,905,37.5,362,203,88
17174,2019,electricity,403,2782.8,6.91,905,37.5,362,203,88
17174,2020,electricity,413,2876.8,6.97,905,37.5,362,203,88
17174,2021,electricity,416,2994.3,7.2,905,37.5,362,203,88
17174,2022,electricity,424,2690.7,6.35,905,37.5,362,203,88
17174,2023,electricity,425,2626.7,6.18,905,37.5,362,203,88
17174,2024,electricity,425,2583.2,6.08,905,37.5,362,203,88
17182,2011,electricity,270,1948.9,7.22,559,42.2,227,145,44
17182,2012,electricity,271,1957.7,7.22,559,42.2,227,145,44
17182,2013,electricity,276,2076.5,7.52,559,42.2,227,145,44
17182,2014,electricity,279,1792.4,6.42,559,42.2,227,145,44
17182,2015,electricity,NA,,,559,,227,145,44
17182,2016,electricity,NA,,,559,,227,145,44
17182,2017,electricity,NA,,,559,,227,145,44
17182,2018,electricity,NA,,,559,,227,145,44
17182,2019,electricity,NA,,,559,,227,145,44
17182,2020,electricity,NA,,,559,,227,145,44
17182,2021,electricity,NA,,,559,,227,145,44
17182,2022,electricity,NA,,,559,,227,145,44
17182,2023,electricity,NA,,,559,,227,145,44
17182,2024,electricity,NA,,,559,,227,145,44
17186,2011,electricity,332,2697.0,8.12,975,36.6,381,206,23
17186,2012,electricity,342,2897.4,8.47,975,36.6,381,206,23
17186,2013,electricity,375,3159.5,8.43,975,36.6,381,206,23
17186,2014,electricity,390,2982.1,7.65,975,36.6,381,206,23
17186,2015,electricity,398,3079.2,7.74,975,36.6,381,206,23
17186,2016,electricity,410,3212.9,7.84,975,36.6,381,206,23
17186,2017,electricity,428,3129.6,7.31,975,36.6,381,206,23
17186,2018,electricity,396,2855.3,7.21,975,36.6,381,206,23
17186,2019,electricity,409,2877.0,7.03,975,36.6,381,206,23
17186,2020,electricity,428,2911.7,6.8,975,36.6,381,206,23
17186,2021,electricity,459,3172.3,6.91,975,36.6,381,206,23
17186,2022,electricity,501,3037.3,6.06,975,36.6,381,206,23
17186,2023,electricity,518,3105.1,5.99,975,36.6,381,206,23
17186,2024,electricity,523,3096.8,5.92,975,36.6,381,206,23
17190,2011,electricity,1360,8400.0,6.18,2907,41.1,1269,674,97
17190,2011,gas,519,7128.0,13.73,2907,41.1,1269,674,97
17190,2012,electricity,1439,9841.0,6.84,2907,41.1,1269,674,97
17190,2012,gas,560,8602.0,15.36,2907,41.1,1269,674,97
17190,2013,electricity,1459,10278.5,7.04,2907,41.1,1269,674,97
17190,2013,gas,571,8984.0,15.73,2907,41.1,1269,674,97
17190,2014,electricity,1475,9339.6,6.33,2907,41.1,1269,674,97
17190,2014,gas,573,7350.0,12.83,2907,41.1,1269,674,97
17190,2015,electricity,1479,9777.1,6.61,2907,41.1,1269,674,97
17190,2015,gas,577,7837.0,13.58,2907,41.1,1269,674,97
17190,2016,electricity,1503,10093.2,6.72,2907,41.1,1269,674,97
17190,2016,gas,575,8212.0,14.28,2907,41.1,1269,674,97
17190,2017,electricity,1508,9913.0,6.57,2907,41.1,1269,674,97
17190,2017,gas,579,8085.0,13.96,2907,41.1,1269,674,97
17190,2018,electricity,1399,8816.5,6.3,2907,41.1,1269,674,97
17190,2018,gas,564,6528.9,11.58,2907,41.1,1269,674,97
17190,2019,electricity,1407,8672.8,6.16,2907,41.1,1269,674,97
17190,2019,gas,568,6489.5,11.43,2907,41.1,1269,674,97
17190,2020,electricity,1417,8841.2,6.24,2907,41.1,1269,674,97
17190,2020,gas,567,6239.4,11.0,2907,41.1,1269,674,97
17190,2021,electricity,1459,9469.9,6.49,2907,41.1,1269,674,97
17190,2021,gas,576,6881.6,11.95,2907,41.1,1269,674,97
17190,2022,electricity,1484,8867.3,5.98,2907,41.1,1269,674,97
17190,2022,gas,570,5443.0,9.55,2907,41.1,1269,674,97
17190,2023,electricity,1516,8751.4,5.77,2907,41.1,1269,674,97
17190,2023,gas,581,5028.6,8.66,2907,41.1,1269,674,97
17190,2024,electricity,1514,8732.7,5.77,2907,41.1,1269,674,97
17190,2024,gas,571,4915.7,8.61,2907,41.1,1269,674,97
17193,2011,electricity,1155,7995.7,6.92,2591,43.1,1121,652,67
17193,2011,gas,426,5342.0,12.54,2591,43.1,1121,652,67
17193,2012,electricity,1157,8608.9,7.44,2591,43.1,1121,652,67
17193,2012,gas,426,6346.0,14.9,2591,43.1,1121,652,67
17193,2013,electricity,1166,8825.9,7.57,2591,43.1,1121,652,67
17193,2013,gas,428,6392.0,14.93,2591,43.1,1121,652,67
17193,2014,electricity,1165,7934.2,6.81,2591,43.1,1121,652,67
17193,2014,gas,425,5210.0,12.26,2591,43.1,1121,652,67
17193,2015,electricity,1185,8185.7,6.91,2591,43.1,1121,652,67
17193,2015,gas,429,5523.0,12.87,2591,43.1,1121,652,67
17193,2016,electricity,1201,8280.2,6.89,2591,43.1,1121,652,67
17193,2016,gas,430,5614.0,13.06,2591,43.1,1121,652,67
17193,2017,electricity,1215,8034.5,6.61,2591,43.1,1121,652,67
17193,2017,gas,427,5540.0,12.97,2591,43.1,1121,652,67
17193,2018,electricity,1158,7378.4,6.37,2591,43.1,1121,652,67
17193,2018,gas,426,4946.8,11.61,2591,43.1,1121,652,67
17193,2019,electricity,1190,7459.5,6.27,2591,43.1,1121,652,67
17193,2019,gas,437,4980.3,11.4,2591,43.1,1121,652,67
17193,2020,electricity,1217,7546.9,6.2,2591,43.1,1121,652,67
17193,2020,gas,446,4763.1,10.68,2591,43.1,1121,652,67
17193,2021,electricity,1234,8054.8,6.53,2591,43.1,1121,652,67
17193,2021,gas,446,5383.8,12.07,2591,43.1,1121,652,67
17193,2022,electricity,1261,7278.8,5.77,2591,43.1,1121,652,67
17193,2022,gas,458,4237.2,9.25,2591,43.1,1121,652,67
17193,2023,electricity,1269,7107.1,5.6,2591,43.1,1121,652,67
17193,2023,gas,452,4021.9,8.9,2591,43.1,1121,652,67
17193,2024,electricity,1293,6956.5,5.38,2591,43.1,1121,652,67
17193,2024,gas,445,3993.4,8.97,2591,43.1,1121,652,67
17194,2011,electricity,1374,10296.8,7.49,3414,51.7,1449,903,96
17194,2011,gas,212,2970.0,14.01,3414,51.7,1449,903,96
17194,2012,electricity,1414,11478.7,8.12,3414,51.7,1449,903,96
17194,2012,gas,222,3533.0,15.91,3414,51.7,1449,903,96
17194,2013,electricity,1458,11945.5,8.19,3414,51.7,1449,903,96
17194,2013,gas,229,3720.0,16.24,3414,51.7,1449,903,96
17194,2014,electricity,1495,10836.7,7.25,3414,51.7,1449,903,96
17194,2014,gas,238,3077.0,12.93,3414,51.7,1449,903,96
17194,2015,electricity,1508,11461.1,7.6,3414,51.7,1449,903,96
17194,2015,gas,241,3409.0,14.15,3414,51.7,1449,903,96
17194,2016,electricity,1521,11697.9,7.69,3414,51.7,1449,903,96
17194,2016,gas,249,3638.0,14.61,3414,51.7,1449,903,96
17194,2017,electricity,1469,10805.0,7.36,3414,51.7,1449,903,96
17194,2017,gas,250,3543.0,14.17,3414,51.7,1449,903,96
17194,2018,electricity,1461,10515.9,7.2,3414,51.7,1449,903,96
17194,2018,gas,238,2962.1,12.45,3414,51.7,1449,903,96
17194,2019,electricity,1414,9868.8,6.98,3414,51.7,1449,903,96
17194,2019,gas,242,2894.9,11.96,3414,51.7,1449,903,96
17194,2020,electricity,1443,10068.0,6.98,3414,51.7,1449,903,96
17194,2020,gas,246,2789.6,11.34,3414,51.7,1449,903,96
17194,2021,electricity,1551,11514.8,7.42,3414,51.7,1449,903,96
17194,2021,gas,247,3191.6,12.92,3414,51.7,1449,903,96
17194,2022,electricity,1565,10352.2,6.61,3414,51.7,1449,903,96
17194,2022,gas,246,2477.0,10.07,3414,51.7,1449,903,96
17194,2023,electricity,1600,10040.0,6.28,3414,51.7,1449,903,96
17194,2023,gas,241,2328.0,9.66,3414,51.7,1449,903,96
17194,2024,electricity,1627,9922.8,6.1,3414,51.7,1449,903,96
17194,2024,gas,230,2248.8,9.78,3414,51.7,1449,903,96
17200,2011,electricity,3648,22308.1,6.12,7387,30.2,3446,2196,225
17200,2011,gas,2165,28870.0,13.33,7387,30.1,3446,2196,225
17200,2012,electricity,3700,24023.7,6.49,7387,30.2,3446,2196,225
17200,2012,gas,2161,33868.0,15.67,7387,30.1,3446,2196,225
17200,2013,electricity,3722,24478.0,6.58,7387,30.2,3446,2196,225
17200,2013,gas,2147,34895.0,16.25,7387,30.1,3446,2196,225
17200,2014,electricity,3770,22256.1,5.9,7387,30.2,3446,2196,225
17200,2014,gas,2178,27149.0,12.47,7387,30.1,3446,2196,225
17200,2015,electricity,3793,23224.6,6.12,7387,30.3,3446,2196,225
17200,2015,gas,2220,29434.0,13.26,7387,30.2,3446,2196,225
17200,2016,electricity,3856,24063.0,6.24,7387,30.3,3446,2196,225
17200,2016,gas,2215,30428.0,13.74,7387,30.2,3446,2196,225
17200,2017,electricity,3971,23805.8,5.99,7387,30.2,3446,2196,225
17200,2017,gas,2245,29539.0,13.16,7387,30.1,3446,2196,225
17200,2018,electricity,3664,19997.3,5.46,7387,30.2,3446,2196,225
17200,2018,gas,2217,26899.4,12.13,7387,30.1,3446,2196,225
17200,2019,electricity,3738,19725.6,5.28,7387,30.2,3446,2196,225
17200,2019,gas,2291,26486.0,11.56,7387,30.1,3446,2196,225
17200,2020,electricity,3769,20042.2,5.32,7387,30.2,3446,2196,225
17200,2020,gas,2276,24900.3,10.94,7387,30.1,3446,2196,225
17200,2021,electricity,3819,21076.0,5.52,7387,30.2,3446,2196,225
17200,2021,gas,2256,27292.0,12.1,7387,30.1,3446,2196,225
17200,2022,electricity,3976,19460.9,4.89,7387,30.3,3446,2196,225
17200,2022,gas,2220,21387.0,9.63,7387,30.1,3446,2196,225
17200,2023,electricity,4193,19381.5,4.62,7387,30.3,3446,2196,225
17200,2023,gas,2247,20285.9,9.03,7387,30.1,3446,2196,225
17200,2024,electricity,4287,19371.7,4.52,7387,30.3,3446,2196,225
17200,2024,gas,2247,19886.4,8.85,7387,30.1,3446,2196,225
17201,2011,electricity,233,1667.3,7.16,488,43.3,189,104,21
17201,2012,electricity,231,1847.1,8.0,488,43.3,189,104,21
17201,2013,electricity,235,1967.7,8.37,488,43.3,189,104,21
17201,2014,electricity,238,1817.0,7.63,488,43.3,189,104,21
17201,2015,electricity,244,1886.7,7.73,488,43.3,189,104,21
17201,2016,electricity,242,1969.3,8.14,488,43.3,189,104,21
17201,2017,electricity,243,1944.5,8.0,488,43.3,189,104,21
17201,2018,electricity,210,1608.0,7.66,488,43.3,189,104,21
17201,2019,electricity,216,1609.0,7.45,488,43.3,189,104,21
17201,2020,electricity,217,1625.3,7.49,488,43.3,189,104,21
17201,2021,electricity,213,1778.5,8.35,488,43.3,189,104,21
17201,2022,electricity,219,1636.2,7.47,488,43.3,189,104,21
17201,2023,electricity,224,1439.2,6.42,488,43.3,189,104,21
17201,2024,electricity,210,1254.7,5.97,488,43.3,189,104,21
17203,2011,electricity,363,2562.2,7.06,778,42.8,309,152,39
17203,2012,electricity,366,2814.8,7.69,778,42.8,309,152,39
17203,2013,electricity,368,2946.3,8.01,778,42.8,309,152,39
17203,2014,electricity,376,2648.7,7.04,778,42.8,309,152,39
17203,2015,electricity,378,2688.7,7.11,778,42.8,309,152,39
17203,2016,electricity,381,2840.3,7.45,778,42.8,309,152,39
17203,2017,electricity,381,2797.7,7.34,778,42.8,309,152,39
17203,2018,electricity,348,2590.9,7.45,778,42.8,309,152,39
17203,2019,electricity,350,2642.9,7.55,778,42.8,309,152,39
17203,2020,electricity,355,2670.7,7.52,778,42.8,309,152,39
17203,2021,electricity,352,2808.5,7.98,778,42.8,309,152,39
17203,2022,electricity,359,2563.1,7.14,778,42.8,309,152,39
17203,2023,electricity,370,2538.4,6.86,778,42.8,309,152,39
17203,2024,electricity,370,2451.7,6.63,778,42.8,309,152,39
17208,2011,electricity,400,3296.9,8.24,1058,46.1,414,187,23
17208,2012,electricity,406,3475.2,8.56,1058,46.1,414,187,23
17208,2013,electricity,410,3624.1,8.84,1058,46.1,414,187,23
17208,2014,electricity,419,3316.8,7.92,1058,46.1,414,187,23
17208,2015,electricity,427,3531.9,8.27,1058,46.1,414,187,23
17208,2016,electricity,437,3706.8,8.48,1058,46.1,414,187,23
17208,2017,electricity,450,3667.8,8.15,1058,46.1,414,187,23
17208,2018,electricity,433,3075.0,7.1,1058,46.1,414,187,23
17208,2019,electricity,452,3254.6,7.2,1058,46.1,414,187,23
17208,2020,electricity,462,3326.3,7.2,1058,46.1,414,187,23
17208,2021,electricity,461,3547.6,7.7,1058,46.1,414,187,23
17208,2022,electricity,472,3238.3,6.86,1058,46.1,414,187,23
17208,2023,electricity,479,3168.0,6.61,1058,46.1,414,187,23
17208,2024,electricity,475,3111.6,6.55,1058,46.1,414,187,23
17218,2011,electricity,2720,18511.1,6.81,4500,50.5,2109,1219,319
17218,2011,gas,238,3988.0,16.76,4500,50.5,2109,1219,319
17218,2012,electricity,2742,20029.8,7.3,4500,50.5,2109,1219,319
17218,2012,gas,238,4783.0,20.1,4500,50.5,2109,1219,319
17218,2013,electricity,2754,20785.4,7.55,4500,50.5,2109,1219,319
17218,2013,gas,246,4937.0,20.07,4500,50.5,2109,1219,319
17218,2014,electricity,2747,18423.3,6.71,4500,50.5,2109,1219,319
17218,2014,gas,263,3950.0,15.02,4500,50.5,2109,1219,319
17218,2015,electricity,2758,18929.4,6.86,4500,50.5,2109,1219,319
17218,2015,gas,271,4219.0,15.57,4500,50.5,2109,1219,319
17218,2016,electricity,2771,19244.6,6.94,4500,50.5,2109,1219,319
17218,2016,gas,277,4507.0,16.27,4500,50.5,2109,1219,319
17218,2017,electricity,2789,18594.8,6.67,4500,50.5,2109,1219,319
17218,2017,gas,288,4390.0,15.24,4500,50.5,2109,1219,319
17218,2018,electricity,2415,14675.3,6.08,4500,50.5,2109,1219,319
17218,2018,gas,272,2679.6,9.85,4500,50.5,2109,1219,319
17218,2019,electricity,2449,14496.2,5.92,4500,50.5,2109,1219,319
17218,2019,gas,275,2625.4,9.55,4500,50.5,2109,1219,319
17218,2020,electricity,2481,14503.9,5.85,4500,50.5,2109,1219,319
17218,2020,gas,280,2482.3,8.87,4500,50.5,2109,1219,319
17218,2021,electricity,2513,15751.2,6.27,4500,50.5,2109,1219,319
17218,2021,gas,279,2826.1,10.13,4500,50.5,2109,1219,319
17218,2022,electricity,2525,14099.1,5.58,4500,50.5,2109,1219,319
17218,2022,gas,282,2273.1,8.06,4500,50.5,2109,1219,319
17218,2023,electricity,2552,13821.0,5.42,4500,50.5,2109,1219,319
17218,2023,gas,278,2068.0,7.44,4500,50.5,2109,1219,319
17218,2024,electricity,2548,13547.0,5.32,4500,50.5,2109,1219,319
17218,2024,gas,273,2021.9,7.41,4500,50.5,2109,1219,319
17221,2011,electricity,482,3171.4,6.58,930,31.4,391,222,81
17221,2012,electricity,487,3661.9,7.52,930,31.4,391,222,81
17221,2013,electricity,485,3841.6,7.92,930,31.4,391,222,81
17221,2014,electricity,492,3465.6,7.04,930,31.4,391,222,81
17221,2015,electricity,NA,,,930,,391,222,81
17221,2016,electricity,NA,,,930,,391,222,81
17221,2017,electricity,NA,,,930,,391,222,81
17221,2018,electricity,NA,,,930,,391,222,81
17221,2019,electricity,NA,,,930,,391,222,81
17221,2020,electricity,NA,,,930,,391,222,81
17221,2021,electricity,NA,,,930,,391,222,81
17221,2022,electricity,NA,,,930,,391,222,81
17221,2023,electricity,NA,,,930,,391,222,81
17221,2024,electricity,NA,,,930,,391,222,81
17222,2011,electricity,1355,10819.9,7.99,3194,44.9,1449,715,116
17222,2011,gas,395,5915.0,14.97,3194,44.9,1449,715,116
17222,2012,electricity,1409,11591.0,8.23,3194,44.9,1449,715,116
17222,2012,gas,417,7003.0,16.79,3194,44.9,1449,715,116
17222,2013,electricity,1467,11938.0,8.14,3194,44.9,1449,715,116
17222,2013,gas,457,7429.0,16.26,3194,44.9,1449,715,116
17222,2014,electricity,1484,10750.5,7.24,3194,44.9,1449,715,116
17222,2014,gas,467,6141.0,13.15,3194,44.9,1449,715,116
17222,2015,electricity,1522,11176.5,7.34,3194,44.9,1449,715,116
17222,2015,gas,481,6657.0,13.84,3194,44.9,1449,715,116
17222,2016,electricity,1576,11547.4,7.33,3194,44.9,1449,715,116
17222,2016,gas,492,6951.0,14.13,3194,44.9,1449,715,116
17222,2017,electricity,1593,11561.5,7.26,3194,44.9,1449,715,116
17222,2017,gas,497,6768.0,13.62,3194,44.9,1449,715,116
17222,2018,electricity,1516,10847.3,7.16,3194,44.9,1449,715,116
17222,2018,gas,497,6363.4,12.8,3194,44.9,1449,715,116
17222,2019,electricity,1551,10625.0,6.85,3194,44.9,1449,715,116
17222,2019,gas,515,6219.1,12.08,3194,44.9,1449,715,116
17222,2020,electricity,1569,10965.4,6.99,3194,44.9,1449,715,116
17222,2020,gas,516,6024.8,11.68,3194,44.9,1449,715,116
17222,2021,electricity,1574,11588.3,7.36,3194,44.9,1449,715,116
